config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,conf_0.00,0.0,12,0.6,0.4,0.25,0.5,0.25,0.17142857142857143,mixed
tier0,conf_0.05,0.05,9,0.45,0.55,0.3333333333333333,0.5555555555555556,0.29166666666666663,0.19428571428571428,mixed
tier0,conf_0.10,0.1,5,0.25,0.75,0.4,0.6,0.2222222222222222,0.11428571428571428,mixed
tier0,trained,0.10242709742080859,5,0.25,0.75,0.4,0.6,0.2222222222222222,0.11428571428571428,mixed
tier0,conf_0.15,0.15,4,0.2,0.8,0.5,0.75,0.3333333333333333,0.13333333333333333,mixed
tier0,conf_0.20,0.2,4,0.2,0.8,0.5,0.75,0.3333333333333333,0.13333333333333333,mixed
tier0,conf_0.25,0.25,3,0.15,0.85,0.3333333333333333,0.6666666666666666,0.25,0.1,mixed
tier0_tier1,conf_0.00,0.0,15,0.75,0.25,0.2,0.4,0.3,0.13714285714285715,mixed
tier0_tier1,conf_0.05,0.05,12,0.6,0.4,0.25,0.4166666666666667,0.3333333333333333,0.15555555555555553,mixed
tier0_tier1,trained,0.07231181025065192,11,0.55,0.44999999999999996,0.2727272727272727,0.45454545454545453,0.3333333333333333,0.1688888888888889,mixed
tier0_tier1,conf_0.10,0.1,10,0.5,0.5,0.3,0.5,0.3333333333333333,0.18888888888888888,mixed
tier0_tier1,conf_0.15,0.15,7,0.35,0.65,0.14285714285714285,0.2857142857142857,0.125,0.05714285714285714,mixed
tier0_tier1,conf_0.20,0.2,6,0.3,0.7,0.16666666666666666,0.3333333333333333,0.125,0.06666666666666667,mixed
tier0_tier1,conf_0.25,0.25,2,0.1,0.9,0.0,0.5,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.00,0.0,15,0.75,0.25,0.26666666666666666,0.4,0.36666666666666664,0.2577777777777778,mixed
tier0_tier1_tier2,trained,0.04224872548223971,12,0.6,0.4,0.25,0.4166666666666667,0.35,0.21000000000000002,mixed
tier0_tier1_tier2,conf_0.05,0.05,12,0.6,0.4,0.25,0.4166666666666667,0.35,0.21000000000000002,mixed
tier0_tier1_tier2,conf_0.10,0.1,11,0.55,0.44999999999999996,0.2727272727272727,0.36363636363636365,0.36666666666666664,0.25,mixed
tier0_tier1_tier2,conf_0.15,0.15,7,0.35,0.65,0.14285714285714285,0.2857142857142857,0.25,0.06666666666666667,mixed
tier0_tier1_tier2,conf_0.20,0.2,5,0.25,0.75,0.2,0.4,0.25,0.06666666666666667,mixed
tier0_tier1_tier2,conf_0.25,0.25,2,0.1,0.9,0.0,0.5,0.0,0.0,mixed
