config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,conf_0.00,0.0,12,0.6,0.4,0.4166666666666667,0.5833333333333334,0.4,0.29333333333333333,full
tier0,conf_0.05,0.05,10,0.5,0.5,0.5,0.6,0.4,0.29333333333333333,full
tier0,conf_0.10,0.1,6,0.3,0.7,0.5,0.5,0.5,0.29333333333333333,full
tier0,trained,0.11010976629318221,6,0.3,0.7,0.5,0.5,0.5,0.29333333333333333,full
tier0,conf_0.15,0.15,4,0.2,0.8,0.5,0.5,0.3333333333333333,0.16,full
tier0,conf_0.20,0.2,3,0.15,0.85,0.6666666666666666,0.6666666666666666,0.5,0.16,full
tier0,conf_0.25,0.25,2,0.1,0.9,1.0,1.0,1.0,0.2,full
tier0_tier1,trained,-0.03465729833726829,16,0.8,0.19999999999999996,0.25,0.4375,0.2333333333333333,0.2126984126984127,full
tier0_tier1,conf_0.00,0.0,14,0.7,0.30000000000000004,0.21428571428571427,0.35714285714285715,0.2333333333333333,0.2,full
tier0_tier1,conf_0.05,0.05,8,0.4,0.6,0.0,0.25,0.0,0.0,full
tier0_tier1,conf_0.10,0.1,8,0.4,0.6,0.0,0.25,0.0,0.0,full
tier0_tier1,conf_0.15,0.15,6,0.3,0.7,0.0,0.16666666666666666,0.0,0.0,full
tier0_tier1,conf_0.20,0.2,2,0.1,0.9,0.0,0.0,0.0,0.0,full
tier0_tier1,conf_0.25,0.25,0,0.0,1.0,,,,,full
tier0_tier1_tier2,conf_0.00,0.0,17,0.85,0.15000000000000002,0.23529411764705882,0.4117647058823529,0.25,0.17230769230769233,full
tier0_tier1_tier2,conf_0.05,0.05,15,0.75,0.25,0.26666666666666666,0.4666666666666667,0.25,0.19230769230769232,full
tier0_tier1_tier2,trained,0.05963768002295863,14,0.7,0.30000000000000004,0.2857142857142857,0.5,0.25,0.19230769230769232,full
tier0_tier1_tier2,conf_0.10,0.1,9,0.45,0.55,0.3333333333333333,0.5555555555555556,0.3,0.22222222222222224,full
tier0_tier1_tier2,conf_0.15,0.15,4,0.2,0.8,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.20,0.2,3,0.15,0.85,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.25,0.25,2,0.1,0.9,0.0,0.0,0.0,0.0,full
