config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile,diagnosis_target,diagnosis_mode,family_acc,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,mean_family_margin,median_family_margin,family_margin_tau,confidence_tau,status,min_class_count,min_group_count,group_key,include_workload
tier0,20,0.35,0.55,0.35,0.29848484848484846,0.028863243657400017,0.022491135161593068,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.35,0.7,0.35,0.2611965811965812,0.021864977335505995,0.016297640831344315,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.5,0.75,0.5,0.48659340659340666,0.020173024681000448,0.01463714814785222,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,0.1,0.65,0.1,0.0808080808080808,0.01600055596677144,0.01330575518508649,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1,20,0.15,0.4,0.15,0.11868131868131868,0.037187698078828005,0.01410221612440965,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.15,0.4,0.15,0.15555555555555553,0.030633402575470214,0.011519653478525405,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0,20,0.4,0.6,0.4,0.32606060606060605,-0.013402881156770042,-0.006152408550509442,mixed,hierarchical,whole_run,0.55,0.45,0.55,0.4444444444444444,0.5555555555555556,0.4,0.29333333333333333,0.016780819669958334,0.016473814293981554,0.009515353748621062,0.021043489856150635,,,,,
tier0_tier1,20,0.3,0.65,0.3,0.22945054945054943,0.002089329597512371,0.002883997290381843,mixed,hierarchical,whole_run,0.35,0.8,0.2,0.3125,0.6875,0.2833333333333333,0.23290043290043289,0.021201353187086994,0.019322987289411044,0.011681410800795579,-0.09458275099247317,,,,,
tier0_tier1_tier2,20,0.5,0.8,0.5,0.4904761904761904,0.010363357549576025,0.006132512003122148,mixed,hierarchical,whole_run,0.4,0.4,0.6,0.625,0.875,0.5,0.5,0.017483363719158377,0.014972460532375553,0.013040458582678566,0.1360794861874337,,,,,
tier0,20,0.4,0.6,0.4,0.3555555555555555,-0.01739076227600523,0.0007207813975997207,mixed,hierarchical,post_alert_window,0.55,0.7,0.3,0.5,0.7142857142857143,0.4666666666666666,0.4204761904761904,0.016780819669958334,0.016473814293981554,0.009515353748621062,-0.10564665906911835,,,,,
tier0_tier1,20,0.25,0.4,0.25,0.16666666666666666,-0.02909834622972258,0.0018633674252278437,mixed,hierarchical,post_alert_window,0.35,0.6,0.4,0.25,0.5,0.2,0.1688888888888889,0.021201353187086994,0.019322987289411044,0.011681410800795579,-0.12621723725744446,,,,,
tier0_tier1_tier2,20,0.2,0.45,0.2,0.17714285714285713,0.007133318290085726,0.005923252629253209,mixed,hierarchical,post_alert_window,0.4,0.55,0.45,0.18181818181818182,0.36363636363636365,0.13333333333333333,0.11428571428571428,0.017483363719158377,0.014972460532375553,0.013040458582678566,0.04986741487141065,,,,,
tier0,20,0.6,0.85,0.5,0.4218181818181818,0.038932468531429995,0.03952708752924443,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.45,0.8,0.4166666666666667,0.3356643356643357,0.029476510415917017,0.03134270271355169,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.5,0.75,0.5,0.4490842490842491,0.028530949074246293,0.027860290058207907,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1_tier2,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
