config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,trained,-0.10564665906911835,13,0.65,0.35,0.46153846153846156,0.6923076923076923,0.4333333333333333,0.3871428571428571,mixed
tier0,conf_0.00,0.0,11,0.55,0.44999999999999996,0.36363636363636365,0.6363636363636364,0.26666666666666666,0.22999999999999998,mixed
tier0,conf_0.05,0.05,7,0.35,0.65,0.42857142857142855,0.5714285714285714,0.3333333333333333,0.26,mixed
tier0,conf_0.10,0.1,4,0.2,0.8,0.25,0.5,0.3333333333333333,0.2,mixed
tier0,conf_0.15,0.15,3,0.15,0.85,0.3333333333333333,0.6666666666666666,0.5,0.2,mixed
tier0,conf_0.20,0.2,2,0.1,0.9,0.5,1.0,0.5,0.2,mixed
tier0,conf_0.25,0.25,0,0.0,1.0,,,,,mixed
tier0_tier1,trained,-0.12621723725744446,13,0.65,0.35,0.3076923076923077,0.5384615384615384,0.2333333333333333,0.20317460317460317,mixed
tier0_tier1,conf_0.00,0.0,12,0.6,0.4,0.25,0.5,0.2,0.1688888888888889,mixed
tier0_tier1,conf_0.05,0.05,7,0.35,0.65,0.14285714285714285,0.5714285714285714,0.1111111111111111,0.06666666666666667,mixed
tier0_tier1,conf_0.10,0.1,3,0.15,0.85,0.0,0.6666666666666666,0.0,0.0,mixed
tier0_tier1,conf_0.15,0.15,3,0.15,0.85,0.0,0.6666666666666666,0.0,0.0,mixed
tier0_tier1,conf_0.20,0.2,2,0.1,0.9,0.0,0.5,0.0,0.0,mixed
tier0_tier1,conf_0.25,0.25,2,0.1,0.9,0.0,0.5,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.00,0.0,15,0.75,0.25,0.13333333333333333,0.4,0.2,0.18,mixed
tier0_tier1_tier2,trained,0.04986741487141065,8,0.4,0.6,0.0,0.25,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.05,0.05,8,0.4,0.6,0.0,0.25,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.10,0.1,5,0.25,0.75,0.0,0.2,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.15,0.15,4,0.2,0.8,0.0,0.25,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.20,0.2,3,0.15,0.85,0.0,0.3333333333333333,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.25,0.25,3,0.15,0.85,0.0,0.3333333333333333,0.0,0.0,mixed
