config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,conf_0.00,0.0,16,0.8,0.19999999999999996,0.375,0.5625,0.45,0.28888888888888886,full
tier0,conf_0.05,0.05,11,0.55,0.44999999999999996,0.5454545454545454,0.7272727272727273,0.4833333333333333,0.4342857142857143,full
tier0,conf_0.10,0.1,8,0.4,0.6,0.5,0.625,0.3125,0.22000000000000003,full
tier0,trained,0.13941196779588172,6,0.3,0.7,0.5,0.6666666666666666,0.25,0.13333333333333333,full
tier0,conf_0.15,0.15,6,0.3,0.7,0.5,0.6666666666666666,0.25,0.13333333333333333,full
tier0,conf_0.20,0.2,5,0.25,0.75,0.6,0.6,0.375,0.15,full
tier0,conf_0.25,0.25,4,0.2,0.8,0.75,0.75,0.5,0.17142857142857143,full
tier0_tier1,trained,-0.014311087101471956,11,0.55,0.44999999999999996,0.18181818181818182,0.36363636363636365,0.16666666666666666,0.16,full
tier0_tier1,conf_0.00,0.0,11,0.55,0.44999999999999996,0.18181818181818182,0.36363636363636365,0.16666666666666666,0.16,full
tier0_tier1,conf_0.05,0.05,7,0.35,0.65,0.2857142857142857,0.2857142857142857,0.27777777777777773,0.16,full
tier0_tier1,conf_0.10,0.1,4,0.2,0.8,0.0,0.0,0.0,0.0,full
tier0_tier1,conf_0.15,0.15,3,0.15,0.85,0.0,0.0,0.0,0.0,full
tier0_tier1,conf_0.20,0.2,1,0.05,0.95,0.0,0.0,0.0,0.0,full
tier0_tier1,conf_0.25,0.25,0,0.0,1.0,,,,,full
tier0_tier1_tier2,conf_0.00,0.0,16,0.8,0.19999999999999996,0.1875,0.3125,0.2,0.14153846153846156,full
tier0_tier1_tier2,trained,0.030336794305306176,14,0.7,0.30000000000000004,0.21428571428571427,0.35714285714285715,0.2,0.16666666666666666,full
tier0_tier1_tier2,conf_0.05,0.05,12,0.6,0.4,0.16666666666666666,0.3333333333333333,0.13333333333333333,0.07272727272727272,full
tier0_tier1_tier2,conf_0.10,0.1,10,0.5,0.5,0.2,0.4,0.2,0.08,full
tier0_tier1_tier2,conf_0.15,0.15,6,0.3,0.7,0.16666666666666666,0.16666666666666666,0.25,0.06666666666666667,full
tier0_tier1_tier2,conf_0.20,0.2,2,0.1,0.9,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.25,0.25,1,0.05,0.95,0.0,0.0,0.0,0.0,full
