config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,trained,-0.066567003082749,18,0.9,0.09999999999999998,0.3333333333333333,0.5,0.35,0.3477777777777778,full
tier0,conf_0.00,0.0,17,0.85,0.15000000000000002,0.29411764705882354,0.47058823529411764,0.3333333333333333,0.3277777777777778,full
tier0,conf_0.05,0.05,13,0.65,0.35,0.23076923076923078,0.38461538461538464,0.26666666666666666,0.26666666666666666,full
tier0,conf_0.10,0.1,9,0.45,0.55,0.2222222222222222,0.4444444444444444,0.3,0.21333333333333332,full
tier0,conf_0.15,0.15,5,0.25,0.75,0.0,0.2,0.0,0.0,full
tier0,conf_0.20,0.2,2,0.1,0.9,0.0,0.0,0.0,0.0,full
tier0,conf_0.25,0.25,0,0.0,1.0,,,,,full
tier0_tier1,trained,-0.02209577362277031,12,0.6,0.4,0.16666666666666666,0.4166666666666667,0.13333333333333333,0.08888888888888888,full
tier0_tier1,conf_0.00,0.0,11,0.55,0.44999999999999996,0.18181818181818182,0.36363636363636365,0.13333333333333333,0.1,full
tier0_tier1,conf_0.05,0.05,10,0.5,0.5,0.2,0.4,0.16666666666666666,0.11428571428571428,full
tier0_tier1,conf_0.10,0.1,7,0.35,0.65,0.14285714285714285,0.42857142857142855,0.25,0.1,full
tier0_tier1,conf_0.15,0.15,6,0.3,0.7,0.16666666666666666,0.5,0.25,0.1,full
tier0_tier1,conf_0.20,0.2,3,0.15,0.85,0.0,0.3333333333333333,0.0,0.0,full
tier0_tier1,conf_0.25,0.25,3,0.15,0.85,0.0,0.3333333333333333,0.0,0.0,full
tier0_tier1_tier2,trained,-0.16871141212396085,18,0.9,0.09999999999999998,0.2222222222222222,0.2777777777777778,0.21666666666666665,0.18444444444444444,full
tier0_tier1_tier2,conf_0.00,0.0,12,0.6,0.4,0.16666666666666666,0.16666666666666666,0.2,0.13,full
tier0_tier1_tier2,conf_0.05,0.05,6,0.3,0.7,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.13333333333333333,full
tier0_tier1_tier2,conf_0.10,0.1,5,0.25,0.75,0.2,0.2,0.16666666666666666,0.13333333333333333,full
tier0_tier1_tier2,conf_0.15,0.15,2,0.1,0.9,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.20,0.2,2,0.1,0.9,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.25,0.25,2,0.1,0.9,0.0,0.0,0.0,0.0,full
