config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,trained,-0.01411227537728805,11,0.55,0.44999999999999996,0.18181818181818182,0.6363636363636364,0.16666666666666666,0.19047619047619047,full
tier0,conf_0.00,0.0,10,0.5,0.5,0.2,0.6,0.20833333333333331,0.19047619047619047,full
tier0,conf_0.05,0.05,8,0.4,0.6,0.25,0.625,0.20833333333333331,0.2,full
tier0,conf_0.10,0.1,6,0.3,0.7,0.16666666666666666,0.5,0.08333333333333333,0.06666666666666667,full
tier0,conf_0.15,0.15,3,0.15,0.85,0.3333333333333333,0.6666666666666666,0.25,0.1,full
tier0,conf_0.20,0.2,1,0.05,0.95,1.0,1.0,1.0,0.2,full
tier0,conf_0.25,0.25,1,0.05,0.95,1.0,1.0,1.0,0.2,full
tier0_tier1,conf_0.00,0.0,15,0.75,0.25,0.2,0.5333333333333333,0.2,0.21666666666666665,full
tier0_tier1,trained,0.02445087990258271,13,0.65,0.35,0.15384615384615385,0.5384615384615384,0.15,0.18,full
tier0_tier1,conf_0.05,0.05,10,0.5,0.5,0.1,0.5,0.1,0.13333333333333333,full
tier0_tier1,conf_0.10,0.1,5,0.25,0.75,0.2,0.8,0.125,0.13333333333333333,full
tier0_tier1,conf_0.15,0.15,1,0.05,0.95,0.0,1.0,0.0,0.0,full
tier0_tier1,conf_0.20,0.2,1,0.05,0.95,0.0,1.0,0.0,0.0,full
tier0_tier1,conf_0.25,0.25,1,0.05,0.95,0.0,1.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.00,0.0,16,0.8,0.19999999999999996,0.25,0.4375,0.2333333333333333,0.22666666666666666,full
tier0_tier1_tier2,trained,0.028810663045012293,14,0.7,0.30000000000000004,0.2857142857142857,0.5,0.2333333333333333,0.22666666666666666,full
tier0_tier1_tier2,conf_0.05,0.05,13,0.65,0.35,0.23076923076923078,0.46153846153846156,0.2,0.2,full
tier0_tier1_tier2,conf_0.10,0.1,10,0.5,0.5,0.2,0.4,0.13333333333333333,0.08,full
tier0_tier1_tier2,conf_0.15,0.15,5,0.25,0.75,0.0,0.4,0.0,0.0,full
tier0_tier1_tier2,conf_0.20,0.2,3,0.15,0.85,0.0,0.6666666666666666,0.0,0.0,full
tier0_tier1_tier2,conf_0.25,0.25,2,0.1,0.9,0.0,0.5,0.0,0.0,full
