config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile,diagnosis_target,diagnosis_mode,family_acc,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,mean_family_margin,median_family_margin,family_margin_tau,confidence_tau,status,min_class_count,min_group_count,group_key,include_workload
tier0,20,0.35,0.6,0.35,0.3277777777777778,0.022331019029194606,0.018977833759883225,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.25,0.55,0.25,0.1657142857142857,0.01501835762027777,0.017877373876896224,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.3,0.7,0.3,0.2742368742368742,0.01319980593062262,0.009117106209644663,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,0.25,0.55,0.25,0.22888888888888886,0.019916460709414767,0.016016172089129158,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1,20,0.15,0.3,0.15,0.1611111111111111,0.06419318909632973,0.03232289945140501,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.1,0.35,0.1,0.10158730158730159,0.05588164777944882,0.024045480022530846,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0,20,0.35,0.55,0.35,0.32545454545454544,-0.008631217304643888,0.000809503285006688,mixed,hierarchical,whole_run,0.5,0.65,0.35,0.38461538461538464,0.5384615384615384,0.4,0.3476190476190476,0.01616994857591451,0.016470450207641492,0.010573861531886086,-0.03618355931034058,,,,,
tier0_tier1,20,0.25,0.55,0.25,0.19487179487179487,-0.006517160688637451,-0.0002333424011032592,mixed,hierarchical,whole_run,0.45,0.45,0.55,0.4444444444444444,0.6666666666666666,0.4666666666666666,0.31333333333333335,0.024820891155643114,0.02602310941990478,0.009982868386388998,0.032827677824395295,,,,,
tier0_tier1_tier2,20,0.1,0.65,0.1,0.0879120879120879,0.0041577312585727765,0.00488112872124663,mixed,hierarchical,whole_run,0.4,0.6,0.4,0.16666666666666666,0.5833333333333334,0.2,0.13,0.021404518195279727,0.015799309182482662,0.015908106799384834,0.03654192268423234,,,,,
tier0,20,0.3,0.55,0.3,0.28047619047619043,-0.015502274932830278,0.014146918342632611,mixed,hierarchical,post_alert_window,0.5,0.65,0.35,0.3076923076923077,0.5384615384615384,0.26666666666666666,0.21666666666666665,0.01616994857591451,0.016470450207641492,0.010573861531886086,-0.00903701502226192,,,,,
tier0_tier1,20,0.25,0.45,0.25,0.158974358974359,-0.06026097678983674,-0.03276447356354038,mixed,hierarchical,post_alert_window,0.45,0.3,0.7,0.3333333333333333,0.5,0.4,0.3,0.024820891155643114,0.02602310941990478,0.009982868386388998,0.07559154139813067,,,,,
tier0_tier1_tier2,20,0.1,0.2,0.1,0.08,0.0007116589703112062,0.0039802613952057975,mixed,hierarchical,post_alert_window,0.4,0.7,0.3,0.07142857142857142,0.21428571428571427,0.05,0.05,0.021404518195279727,0.015799309182482662,0.015908106799384834,-0.05837747269145563,,,,,
tier0,20,0.65,0.85,0.5833333333333334,0.47222222222222215,0.031892105047184115,0.03786552636728632,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.45,0.75,0.4166666666666667,0.3356643356643357,0.02176785469082572,0.023092709959654734,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.55,0.7,0.5277777777777778,0.4873015873015873,0.020867003371793053,0.02075958579573428,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1_tier2,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
