config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,trained,-0.03618355931034058,13,0.65,0.35,0.38461538461538464,0.5384615384615384,0.4,0.3476190476190476,mixed
tier0,conf_0.00,0.0,12,0.6,0.4,0.4166666666666667,0.5833333333333334,0.4333333333333333,0.38095238095238093,mixed
tier0,conf_0.05,0.05,6,0.3,0.7,0.5,0.5,0.5,0.29333333333333333,mixed
tier0,conf_0.10,0.1,6,0.3,0.7,0.5,0.5,0.5,0.29333333333333333,mixed
tier0,conf_0.15,0.15,4,0.2,0.8,0.75,0.75,0.6666666666666666,0.36,mixed
tier0,conf_0.20,0.2,2,0.1,0.9,1.0,1.0,1.0,0.2,mixed
tier0,conf_0.25,0.25,1,0.05,0.95,1.0,1.0,1.0,0.2,mixed
tier0_tier1,conf_0.00,0.0,11,0.55,0.44999999999999996,0.2727272727272727,0.6363636363636364,0.26666666666666666,0.18,mixed
tier0_tier1,trained,0.032827677824395295,8,0.4,0.6,0.25,0.625,0.26666666666666666,0.16666666666666666,mixed
tier0_tier1,conf_0.05,0.05,7,0.35,0.65,0.2857142857142857,0.7142857142857143,0.3333333333333333,0.16666666666666666,mixed
tier0_tier1,conf_0.10,0.1,5,0.25,0.75,0.2,0.6,0.3333333333333333,0.06666666666666667,mixed
tier0_tier1,conf_0.15,0.15,1,0.05,0.95,0.0,0.0,0.0,0.0,mixed
tier0_tier1,conf_0.20,0.2,0,0.0,1.0,,,,,mixed
tier0_tier1,conf_0.25,0.25,0,0.0,1.0,,,,,mixed
tier0_tier1_tier2,conf_0.00,0.0,17,0.85,0.15000000000000002,0.11764705882352941,0.6470588235294118,0.13333333333333333,0.10303030303030303,mixed
tier0_tier1_tier2,trained,0.03654192268423234,9,0.45,0.55,0.1111111111111111,0.5555555555555556,0.2,0.05,mixed
tier0_tier1_tier2,conf_0.05,0.05,8,0.4,0.6,0.125,0.5,0.2,0.05714285714285714,mixed
tier0_tier1_tier2,conf_0.10,0.1,4,0.2,0.8,0.25,0.5,0.25,0.08,mixed
tier0_tier1_tier2,conf_0.15,0.15,1,0.05,0.95,1.0,1.0,1.0,0.2,mixed
tier0_tier1_tier2,conf_0.20,0.2,1,0.05,0.95,1.0,1.0,1.0,0.2,mixed
tier0_tier1_tier2,conf_0.25,0.25,0,0.0,1.0,,,,,mixed
