config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile,diagnosis_target,diagnosis_mode,family_acc,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,mean_family_margin,median_family_margin,family_margin_tau,confidence_tau,status,min_class_count,min_group_count,group_key,include_workload
tier0,20,0.4,0.5,0.4,0.3388888888888889,0.022842743697325592,0.017983232729136697,full,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.3,0.35,0.3,0.22575757575757574,0.01955432909456938,0.01749186075559922,full,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.3,0.4,0.3,0.2,0.022092180237929457,0.022638806301949324,full,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,0.15,0.5,0.15,0.15428571428571428,0.016016765382533583,0.014934720594465642,full,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1,20,0.15,0.25,0.15,0.13714285714285715,0.10315586833551578,0.03304218645115284,full,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.1,0.3,0.1,0.09444444444444444,0.014427807638560313,0.008169769026571932,full,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0,20,0.25,0.5,0.25,0.19797979797979798,0.0132665052002142,0.011441167733153443,full,hierarchical,whole_run,0.4,0.35,0.65,0.42857142857142855,0.5714285714285714,0.3333333333333333,0.26,0.008540830537642674,0.007047531015658807,0.009274270207843431,0.15931966923260926,,,,,
tier0_tier1,20,0.25,0.45,0.25,0.24047619047619045,-0.005373180305785784,0.006283410248673682,full,hierarchical,whole_run,0.5,0.5,0.5,0.2,0.3,0.26666666666666666,0.2571428571428571,0.0163260340897257,0.015484171832078134,0.00697263635489508,0.01815577356042441,,,,,
tier0_tier1_tier2,20,0.2,0.35,0.2,0.15333333333333332,0.008884085608568378,0.016352378967519177,full,hierarchical,whole_run,0.4,0.5,0.5,0.2,0.2,0.3,0.16666666666666666,0.020262821492211393,0.01869536077454604,0.007763152888125488,0.11195337332382202,,,,,
tier0,20,0.15,0.4,0.15,0.14444444444444443,-0.0007543028663595241,0.012706916797728507,full,hierarchical,post_alert_window,0.4,0.8,0.2,0.125,0.3125,0.11666666666666665,0.11111111111111112,0.008540830537642674,0.007047531015658807,0.009274270207843431,-0.07624819876658755,,,,,
tier0_tier1,20,0.2,0.3,0.2,0.16153846153846155,-0.0055751807058005394,0.011985887476828855,full,hierarchical,post_alert_window,0.5,0.3,0.7,0.0,0.16666666666666666,0.0,0.0,0.0163260340897257,0.015484171832078134,0.00697263635489508,0.4098189572560148,,,,,
tier0_tier1_tier2,20,0.25,0.35,0.25,0.24666666666666667,-0.007513797648743885,-0.015371466487428403,full,hierarchical,post_alert_window,0.4,0.65,0.35,0.15384615384615385,0.3076923076923077,0.13333333333333333,0.15,0.020262821492211393,0.01869536077454604,0.007763152888125488,-0.1739934262606424,,,,,
tier0,20,0.5,0.75,0.4444444444444445,0.37878787878787873,0.028843197480250264,0.03104226009220347,full,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.5,0.75,0.38888888888888884,0.3429951690821256,0.029843095865293146,0.033171427823654676,full,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.45,0.95,0.5833333333333334,0.4583333333333333,0.01620656154442481,0.016073869030289928,full,family_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,,,,,,,full,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1,20,,,,,,,full,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1_tier2,20,,,,,,,full,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
