config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,trained,-0.07624819876658755,15,0.75,0.25,0.13333333333333333,0.3333333333333333,0.14583333333333331,0.11111111111111112,full
tier0,conf_0.00,0.0,15,0.75,0.25,0.13333333333333333,0.3333333333333333,0.14583333333333331,0.11111111111111112,full
tier0,conf_0.05,0.05,12,0.6,0.4,0.16666666666666666,0.3333333333333333,0.20833333333333331,0.12380952380952381,full
tier0,conf_0.10,0.1,8,0.4,0.6,0.25,0.5,0.375,0.18,full
tier0,conf_0.15,0.15,5,0.25,0.75,0.4,0.4,0.5,0.3,full
tier0,conf_0.20,0.2,0,0.0,1.0,,,,,full
tier0,conf_0.25,0.25,0,0.0,1.0,,,,,full
tier0_tier1,conf_0.00,0.0,12,0.6,0.4,0.16666666666666666,0.25,0.13333333333333333,0.1,full
tier0_tier1,conf_0.05,0.05,10,0.5,0.5,0.1,0.2,0.125,0.08,full
tier0_tier1,conf_0.10,0.1,6,0.3,0.7,0.0,0.16666666666666666,0.0,0.0,full
tier0_tier1,conf_0.15,0.15,5,0.25,0.75,0.0,0.2,0.0,0.0,full
tier0_tier1,conf_0.20,0.2,4,0.2,0.8,0.0,0.25,0.0,0.0,full
tier0_tier1,conf_0.25,0.25,4,0.2,0.8,0.0,0.25,0.0,0.0,full
tier0_tier1,trained,0.4098189572560148,4,0.2,0.8,0.0,0.25,0.0,0.0,full
tier0_tier1_tier2,trained,-0.1739934262606424,19,0.95,0.050000000000000044,0.2631578947368421,0.3684210526315789,0.25,0.26095238095238094,full
tier0_tier1_tier2,conf_0.00,0.0,9,0.45,0.55,0.1111111111111111,0.2222222222222222,0.1,0.13333333333333333,full
tier0_tier1_tier2,conf_0.05,0.05,5,0.25,0.75,0.2,0.2,0.3333333333333333,0.2,full
tier0_tier1_tier2,conf_0.10,0.1,4,0.2,0.8,0.25,0.25,0.3333333333333333,0.2,full
tier0_tier1_tier2,conf_0.15,0.15,4,0.2,0.8,0.25,0.25,0.3333333333333333,0.2,full
tier0_tier1_tier2,conf_0.20,0.2,3,0.15,0.85,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,full
tier0_tier1_tier2,conf_0.25,0.25,2,0.1,0.9,0.0,0.0,0.0,0.0,full
