config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,conf_0.00,0.0,12,0.6,0.4,0.3333333333333333,0.4166666666666667,0.26666666666666666,0.27222222222222225,full
tier0,trained,0.044986907372177545,6,0.3,0.7,0.3333333333333333,0.5,0.3333333333333333,0.14666666666666667,full
tier0,conf_0.05,0.05,6,0.3,0.7,0.3333333333333333,0.5,0.3333333333333333,0.14666666666666667,full
tier0,conf_0.10,0.1,6,0.3,0.7,0.3333333333333333,0.5,0.3333333333333333,0.14666666666666667,full
tier0,conf_0.15,0.15,2,0.1,0.9,0.5,0.5,0.5,0.2,full
tier0,conf_0.20,0.2,2,0.1,0.9,0.5,0.5,0.5,0.2,full
tier0,conf_0.25,0.25,1,0.05,0.95,1.0,1.0,1.0,0.2,full
tier0_tier1,conf_0.00,0.0,12,0.6,0.4,0.08333333333333333,0.5,0.05,0.05,full
tier0_tier1,conf_0.05,0.05,11,0.55,0.44999999999999996,0.09090909090909091,0.5454545454545454,0.06666666666666667,0.05714285714285714,full
tier0_tier1,conf_0.10,0.1,8,0.4,0.6,0.0,0.5,0.0,0.0,full
tier0_tier1,conf_0.15,0.15,8,0.4,0.6,0.0,0.5,0.0,0.0,full
tier0_tier1,conf_0.20,0.2,7,0.35,0.65,0.0,0.5714285714285714,0.0,0.0,full
tier0_tier1,conf_0.25,0.25,7,0.35,0.65,0.0,0.5714285714285714,0.0,0.0,full
tier0_tier1,trained,0.49125500253805565,2,0.1,0.9,0.0,1.0,0.0,0.0,full
tier0_tier1_tier2,trained,-0.12694845338644387,17,0.85,0.15000000000000002,0.11764705882352941,0.35294117647058826,0.11666666666666665,0.13636363636363638,full
tier0_tier1_tier2,conf_0.00,0.0,11,0.55,0.44999999999999996,0.0,0.18181818181818182,0.0,0.0,full
tier0_tier1_tier2,conf_0.05,0.05,9,0.45,0.55,0.0,0.2222222222222222,0.0,0.0,full
tier0_tier1_tier2,conf_0.10,0.1,6,0.3,0.7,0.0,0.16666666666666666,0.0,0.0,full
tier0_tier1_tier2,conf_0.15,0.15,4,0.2,0.8,0.0,0.25,0.0,0.0,full
tier0_tier1_tier2,conf_0.20,0.2,4,0.2,0.8,0.0,0.25,0.0,0.0,full
tier0_tier1_tier2,conf_0.25,0.25,3,0.15,0.85,0.0,0.0,0.0,0.0,full
