config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,conf_0.00,0.0,13,0.65,0.35,0.38461538461538464,0.6923076923076923,0.2833333333333333,0.24242424242424238,full
tier0,conf_0.05,0.05,11,0.55,0.44999999999999996,0.45454545454545453,0.7272727272727273,0.2833333333333333,0.24242424242424238,full
tier0,conf_0.10,0.1,9,0.45,0.55,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.2333333333333333,full
tier0,trained,0.13838661418984383,5,0.25,0.75,0.6,0.6,0.5555555555555555,0.26666666666666666,full
tier0,conf_0.15,0.15,5,0.25,0.75,0.6,0.6,0.5555555555555555,0.26666666666666666,full
tier0,conf_0.20,0.2,3,0.15,0.85,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.16,full
tier0,conf_0.25,0.25,3,0.15,0.85,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.16,full
tier0_tier1,conf_0.00,0.0,14,0.7,0.30000000000000004,0.07142857142857142,0.42857142857142855,0.1,0.08,full
tier0_tier1,trained,0.022921034685790126,12,0.6,0.4,0.08333333333333333,0.3333333333333333,0.1,0.08,full
tier0_tier1,conf_0.05,0.05,8,0.4,0.6,0.0,0.25,0.0,0.0,full
tier0_tier1,conf_0.10,0.1,5,0.25,0.75,0.0,0.4,0.0,0.0,full
tier0_tier1,conf_0.15,0.15,1,0.05,0.95,0.0,1.0,0.0,0.0,full
tier0_tier1,conf_0.20,0.2,1,0.05,0.95,0.0,1.0,0.0,0.0,full
tier0_tier1,conf_0.25,0.25,1,0.05,0.95,0.0,1.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.00,0.0,17,0.85,0.15000000000000002,0.23529411764705882,0.4117647058823529,0.25,0.17230769230769233,full
tier0_tier1_tier2,conf_0.05,0.05,14,0.7,0.30000000000000004,0.2857142857142857,0.5,0.25,0.19230769230769232,full
tier0_tier1_tier2,trained,0.08196607027492522,12,0.6,0.4,0.25,0.5,0.2333333333333333,0.17272727272727273,full
tier0_tier1_tier2,conf_0.10,0.1,11,0.55,0.44999999999999996,0.2727272727272727,0.5454545454545454,0.3,0.18,full
tier0_tier1_tier2,conf_0.15,0.15,4,0.2,0.8,0.0,0.25,0.0,0.0,full
tier0_tier1_tier2,conf_0.20,0.2,3,0.15,0.85,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.25,0.25,2,0.1,0.9,0.0,0.0,0.0,0.0,full
