config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,conf_0.00,0.0,12,0.6,0.4,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.20317460317460317,mixed
tier0,conf_0.05,0.05,12,0.6,0.4,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.20317460317460317,mixed
tier0,conf_0.10,0.1,6,0.3,0.7,0.3333333333333333,0.5,0.16666666666666666,0.11428571428571428,mixed
tier0,trained,0.10187843087877853,6,0.3,0.7,0.3333333333333333,0.5,0.16666666666666666,0.11428571428571428,mixed
tier0,conf_0.15,0.15,4,0.2,0.8,0.5,0.75,0.3333333333333333,0.13333333333333333,mixed
tier0,conf_0.20,0.2,4,0.2,0.8,0.5,0.75,0.3333333333333333,0.13333333333333333,mixed
tier0,conf_0.25,0.25,3,0.15,0.85,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.16,mixed
tier0_tier1,conf_0.00,0.0,14,0.7,0.30000000000000004,0.21428571428571427,0.5,0.26666666666666666,0.146031746031746,mixed
tier0_tier1,conf_0.05,0.05,12,0.6,0.4,0.25,0.5,0.3,0.15555555555555553,mixed
tier0_tier1,trained,0.05545552781862291,11,0.55,0.44999999999999996,0.2727272727272727,0.45454545454545453,0.3,0.16666666666666666,mixed
tier0_tier1,conf_0.10,0.1,9,0.45,0.55,0.3333333333333333,0.4444444444444444,0.3,0.2,mixed
tier0_tier1,conf_0.15,0.15,6,0.3,0.7,0.16666666666666666,0.3333333333333333,0.2,0.13333333333333333,mixed
tier0_tier1,conf_0.20,0.2,2,0.1,0.9,0.0,0.0,0.0,0.0,mixed
tier0_tier1,conf_0.25,0.25,1,0.05,0.95,0.0,0.0,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.00,0.0,13,0.65,0.35,0.38461538461538464,0.5384615384615384,0.4833333333333333,0.43,mixed
tier0_tier1_tier2,trained,0.014916647642342476,12,0.6,0.4,0.3333333333333333,0.5,0.4333333333333333,0.36333333333333334,mixed
tier0_tier1_tier2,conf_0.05,0.05,11,0.55,0.44999999999999996,0.2727272727272727,0.45454545454545453,0.36666666666666664,0.2833333333333333,mixed
tier0_tier1_tier2,conf_0.10,0.1,8,0.4,0.6,0.125,0.375,0.125,0.05714285714285714,mixed
tier0_tier1_tier2,conf_0.15,0.15,5,0.25,0.75,0.2,0.6,0.3333333333333333,0.08,mixed
tier0_tier1_tier2,conf_0.20,0.2,2,0.1,0.9,0.5,0.5,0.5,0.13333333333333333,mixed
tier0_tier1_tier2,conf_0.25,0.25,0,0.0,1.0,,,,,mixed
