config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile,diagnosis_target,diagnosis_mode,family_acc,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,mean_family_margin,median_family_margin,family_margin_tau,confidence_tau,status,min_class_count,min_group_count,group_key,include_workload
tier0,20,0.4,0.6,0.4,0.33909090909090905,0.024472651425516422,0.01959640773757694,full,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.25,0.4,0.25,0.19047619047619047,0.01320961585265445,0.00980207850509121,full,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.3,0.4,0.3,0.2,0.02200278404183975,0.023026926231382625,full,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,0.3,0.55,0.3,0.28145743145743146,0.02002327314493093,0.013968655824231346,full,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1,20,0.15,0.35,0.15,0.13714285714285715,0.10435185761698904,0.048284881389855566,full,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.1,0.3,0.1,0.07636363636363637,0.015620637355944055,0.013179760327178436,full,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0,20,0.45,0.65,0.45,0.43555555555555553,0.01374648522004987,0.01201169070900518,full,hierarchical,whole_run,0.35,0.35,0.65,0.5714285714285714,0.7142857142857143,0.5333333333333333,0.45999999999999996,0.009994274286420253,0.00901483402073781,0.01175901818071353,0.17258874783977723,,,,,
tier0_tier1,20,0.2,0.55,0.2,0.19047619047619047,-0.0031409136725776736,0.0034324705827066815,full,hierarchical,whole_run,0.55,0.4,0.6,0.25,0.5,0.26666666666666666,0.3,0.018968910430346927,0.018102470498744347,0.01047602653934358,0.030576271711338143,,,,,
tier0_tier1_tier2,20,0.25,0.4,0.25,0.175,0.014734159360894483,0.017613158005520727,full,hierarchical,whole_run,0.45,0.6,0.4,0.25,0.3333333333333333,0.3333333333333333,0.18,0.02021773798379743,0.016832398035059364,0.010565421540701336,0.09366632086541168,,,,,
tier0,20,0.4,0.55,0.4,0.38269841269841265,-0.002172597451130831,0.009185965529121917,full,hierarchical,post_alert_window,0.35,0.6,0.4,0.25,0.4166666666666667,0.26666666666666666,0.22380952380952382,0.009994274286420253,0.00901483402073781,0.01175901818071353,-0.027586513216586225,,,,,
tier0_tier1,20,0.2,0.4,0.2,0.15042735042735042,-0.009637039703712606,0.00705172317574887,full,hierarchical,post_alert_window,0.55,0.35,0.65,0.0,0.5714285714285714,0.0,0.0,0.018968910430346927,0.018102470498744347,0.01047602653934358,0.16544915947888306,,,,,
tier0_tier1_tier2,20,0.25,0.4,0.25,0.18571428571428572,-0.005155812498182829,0.0035692240674606995,full,hierarchical,post_alert_window,0.45,0.7,0.3,0.14285714285714285,0.35714285714285715,0.13333333333333333,0.07272727272727272,0.02021773798379743,0.016832398035059364,0.010565421540701336,-0.1740032779081701,,,,,
tier0,20,0.55,0.85,0.47222222222222215,0.39855072463768115,0.032858414381603154,0.033860550975387996,full,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.45,0.75,0.36111111111111116,0.3054626532887403,0.024709896494572288,0.028113338408497293,full,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.5,0.9,0.611111111111111,0.5013071895424837,0.0161005571552507,0.015492318987507803,full,family_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,,,,,,,full,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1,20,,,,,,,full,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1_tier2,20,,,,,,,full,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
