config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,conf_0.00,0.0,16,0.8,0.19999999999999996,0.4375,0.625,0.45,0.4133333333333333,full
tier0,conf_0.05,0.05,13,0.65,0.35,0.46153846153846156,0.6923076923076923,0.4833333333333333,0.4222222222222222,full
tier0,conf_0.10,0.1,7,0.35,0.65,0.5714285714285714,0.7142857142857143,0.4166666666666667,0.2333333333333333,full
tier0,conf_0.15,0.15,5,0.25,0.75,0.6,0.8,0.375,0.15,full
tier0,trained,0.17258874783977723,5,0.25,0.75,0.6,0.8,0.375,0.15,full
tier0,conf_0.20,0.2,5,0.25,0.75,0.6,0.8,0.375,0.15,full
tier0,conf_0.25,0.25,5,0.25,0.75,0.6,0.8,0.375,0.15,full
tier0_tier1,conf_0.00,0.0,13,0.65,0.35,0.15384615384615385,0.46153846153846156,0.16666666666666666,0.14666666666666667,full
tier0_tier1,trained,0.030576271711338143,9,0.45,0.55,0.1111111111111111,0.4444444444444444,0.1,0.08,full
tier0_tier1,conf_0.05,0.05,7,0.35,0.65,0.0,0.42857142857142855,0.0,0.0,full
tier0_tier1,conf_0.10,0.1,5,0.25,0.75,0.0,0.2,0.0,0.0,full
tier0_tier1,conf_0.15,0.15,2,0.1,0.9,0.0,0.0,0.0,0.0,full
tier0_tier1,conf_0.20,0.2,1,0.05,0.95,0.0,0.0,0.0,0.0,full
tier0_tier1,conf_0.25,0.25,0,0.0,1.0,,,,,full
tier0_tier1_tier2,conf_0.00,0.0,17,0.85,0.15000000000000002,0.23529411764705882,0.35294117647058826,0.25,0.1657142857142857,full
tier0_tier1_tier2,conf_0.05,0.05,16,0.8,0.19999999999999996,0.25,0.375,0.25,0.17230769230769233,full
tier0_tier1_tier2,trained,0.09366632086541168,11,0.55,0.44999999999999996,0.2727272727272727,0.45454545454545453,0.2,0.1,full
tier0_tier1_tier2,conf_0.10,0.1,11,0.55,0.44999999999999996,0.2727272727272727,0.45454545454545453,0.2,0.1,full
tier0_tier1_tier2,conf_0.15,0.15,7,0.35,0.65,0.14285714285714285,0.42857142857142855,0.25,0.05714285714285714,full
tier0_tier1_tier2,conf_0.20,0.2,3,0.15,0.85,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.25,0.25,1,0.05,0.95,0.0,0.0,0.0,0.0,full
