config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile,diagnosis_target,diagnosis_mode,family_acc,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,mean_family_margin,median_family_margin,family_margin_tau,confidence_tau,status,min_class_count,min_group_count,group_key,include_workload
tier0,20,0.3,0.55,0.3,0.23290043290043289,0.027016751461439958,0.021020833878554065,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.3,0.65,0.3,0.2742368742368742,0.01703921362038589,0.013143129537757953,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.5,0.8,0.5,0.5285714285714286,0.014831841917008365,0.010030302839867514,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,0.25,0.5,0.25,0.21272727272727274,0.017395578911716558,0.014294842857966769,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1,20,0.15,0.35,0.15,0.14666666666666667,0.10511253094691575,0.05550331818787234,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.15,0.35,0.15,0.16444444444444445,0.09954249724059429,0.03255470929835727,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0,20,0.4,0.6,0.4,0.33131313131313134,0.0017580261537959469,0.011078664742750516,mixed,hierarchical,whole_run,0.5,0.5,0.5,0.4,0.5,0.4,0.26,0.016657400172738934,0.01739411797186921,0.012575212427387074,0.11335650251706092,,,,,
tier0_tier1,20,0.25,0.65,0.25,0.2082051282051282,-2.013383708708988e-05,0.004934520622160127,mixed,hierarchical,whole_run,0.35,0.7,0.3,0.2857142857142857,0.6428571428571429,0.26666666666666666,0.24666666666666667,0.024470434862386772,0.0260090953562851,0.012137206317044867,0.009571151979348016,,,,,
tier0_tier1_tier2,20,0.35,0.75,0.35,0.31142857142857144,0.0005244284203066371,0.004620540733824119,mixed,hierarchical,whole_run,0.35,0.45,0.55,0.5555555555555556,0.8888888888888888,0.6,0.49333333333333335,0.02293416171934017,0.021482347776357453,0.014003102246882563,0.07894948176226303,,,,,
tier0,20,0.4,0.65,0.4,0.36444444444444446,-0.014214813459645242,0.006782439675441246,mixed,hierarchical,post_alert_window,0.5,0.55,0.45,0.2727272727272727,0.45454545454545453,0.15,0.12,0.016657400172738934,0.01739411797186921,0.012575212427387074,0.0045075467549259216,,,,,
tier0_tier1,20,0.3,0.35,0.3,0.2013986013986014,-0.06056824056987038,-0.016323708801350284,mixed,hierarchical,post_alert_window,0.35,0.55,0.45,0.36363636363636365,0.36363636363636365,0.3333333333333333,0.24761904761904763,0.024470434862386772,0.0260090953562851,0.012137206317044867,-0.15936572719102787,,,,,
tier0_tier1_tier2,20,0.15,0.3,0.15,0.10666666666666666,0.02318914600809217,0.0008804837108032093,mixed,hierarchical,post_alert_window,0.35,0.6,0.4,0.08333333333333333,0.25,0.06666666666666667,0.05,0.02293416171934017,0.021482347776357453,0.014003102246882563,-0.09829204100556513,,,,,
tier0,20,0.6,0.85,0.5,0.4218181818181818,0.03412040039983746,0.03678780899191661,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.45,0.75,0.4166666666666667,0.3356643356643357,0.023365759870952664,0.028362833196433374,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.55,0.75,0.5277777777777778,0.4871794871794872,0.0238028674309367,0.024462370102509554,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1_tier2,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
