config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,conf_0.00,0.0,13,0.65,0.35,0.3076923076923077,0.5384615384615384,0.21666666666666665,0.2,mixed
tier0,trained,0.0045075467549259216,13,0.65,0.35,0.3076923076923077,0.5384615384615384,0.21666666666666665,0.2,mixed
tier0,conf_0.05,0.05,9,0.45,0.55,0.2222222222222222,0.4444444444444444,0.13333333333333333,0.11428571428571428,mixed
tier0,conf_0.10,0.1,5,0.25,0.75,0.4,0.4,0.25,0.2,mixed
tier0,conf_0.15,0.15,2,0.1,0.9,0.5,0.5,0.5,0.2,mixed
tier0,conf_0.20,0.2,0,0.0,1.0,,,,,mixed
tier0,conf_0.25,0.25,0,0.0,1.0,,,,,mixed
tier0_tier1,trained,-0.15936572719102787,12,0.6,0.4,0.4166666666666667,0.4166666666666667,0.41666666666666663,0.29333333333333333,mixed
tier0_tier1,conf_0.00,0.0,10,0.5,0.5,0.3,0.3,0.41666666666666663,0.24000000000000005,mixed
tier0_tier1,conf_0.05,0.05,6,0.3,0.7,0.0,0.0,0.0,0.0,mixed
tier0_tier1,conf_0.10,0.1,6,0.3,0.7,0.0,0.0,0.0,0.0,mixed
tier0_tier1,conf_0.15,0.15,5,0.25,0.75,0.0,0.0,0.0,0.0,mixed
tier0_tier1,conf_0.20,0.2,3,0.15,0.85,0.0,0.0,0.0,0.0,mixed
tier0_tier1,conf_0.25,0.25,3,0.15,0.85,0.0,0.0,0.0,0.0,mixed
tier0_tier1_tier2,trained,-0.09829204100556513,14,0.7,0.30000000000000004,0.14285714285714285,0.2857142857142857,0.13333333333333333,0.11428571428571428,mixed
tier0_tier1_tier2,conf_0.00,0.0,12,0.6,0.4,0.08333333333333333,0.16666666666666666,0.06666666666666667,0.06666666666666667,mixed
tier0_tier1_tier2,conf_0.05,0.05,8,0.4,0.6,0.0,0.125,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.10,0.1,8,0.4,0.6,0.0,0.125,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.15,0.15,6,0.3,0.7,0.0,0.16666666666666666,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.20,0.2,5,0.25,0.75,0.0,0.2,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.25,0.25,4,0.2,0.8,0.0,0.25,0.0,0.0,mixed
