config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,trained,-0.0060642882494145005,15,0.75,0.25,0.13333333333333333,0.6,0.11666666666666665,0.10714285714285714,full
tier0,conf_0.00,0.0,15,0.75,0.25,0.13333333333333333,0.6,0.11666666666666665,0.10714285714285714,full
tier0,conf_0.05,0.05,10,0.5,0.5,0.2,0.7,0.16666666666666666,0.16,full
tier0,conf_0.10,0.1,8,0.4,0.6,0.25,0.875,0.26666666666666666,0.2,full
tier0,conf_0.15,0.15,5,0.25,0.75,0.2,1.0,0.1111111111111111,0.1,full
tier0,conf_0.20,0.2,0,0.0,1.0,,,,,full
tier0,conf_0.25,0.25,0,0.0,1.0,,,,,full
tier0_tier1,conf_0.00,0.0,12,0.6,0.4,0.16666666666666666,0.4166666666666667,0.16666666666666666,0.13,full
tier0_tier1,trained,0.005221328631972539,12,0.6,0.4,0.16666666666666666,0.4166666666666667,0.16666666666666666,0.13,full
tier0_tier1,conf_0.05,0.05,7,0.35,0.65,0.14285714285714285,0.5714285714285714,0.125,0.08,full
tier0_tier1,conf_0.10,0.1,5,0.25,0.75,0.0,0.4,0.0,0.0,full
tier0_tier1,conf_0.15,0.15,3,0.15,0.85,0.0,0.3333333333333333,0.0,0.0,full
tier0_tier1,conf_0.20,0.2,3,0.15,0.85,0.0,0.3333333333333333,0.0,0.0,full
tier0_tier1,conf_0.25,0.25,2,0.1,0.9,0.0,0.5,0.0,0.0,full
tier0_tier1_tier2,trained,-0.13723861049617936,18,0.9,0.09999999999999998,0.2777777777777778,0.4444444444444444,0.3,0.2742857142857143,full
tier0_tier1_tier2,conf_0.00,0.0,13,0.65,0.35,0.23076923076923078,0.38461538461538464,0.26666666666666666,0.26,full
tier0_tier1_tier2,conf_0.05,0.05,7,0.35,0.65,0.2857142857142857,0.2857142857142857,0.25,0.26666666666666666,full
tier0_tier1_tier2,conf_0.10,0.1,6,0.3,0.7,0.3333333333333333,0.3333333333333333,0.375,0.3333333333333333,full
tier0_tier1_tier2,conf_0.15,0.15,3,0.15,0.85,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,full
tier0_tier1_tier2,conf_0.20,0.2,1,0.05,0.95,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.25,0.25,0,0.0,1.0,,,,,full
