config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile,diagnosis_target,diagnosis_mode,family_acc,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,mean_family_margin,median_family_margin,family_margin_tau,confidence_tau,status,min_class_count,min_group_count,group_key,include_workload
tier0,20,0.35,0.6,0.35,0.3277777777777778,0.022331019029194606,0.018977833759883225,full,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.2,0.5,0.2,0.17714285714285713,0.016285674335879866,0.015031140327788378,full,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.3,0.55,0.3,0.25142857142857145,0.017290748548289808,0.015191640152149785,full,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,0.25,0.55,0.25,0.22888888888888886,0.019916460709414767,0.016016172089129158,full,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1,20,0.15,0.4,0.15,0.14666666666666667,0.04115809241225151,0.0317551081966827,full,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.1,0.4,0.1,0.07636363636363637,0.026051410390802714,0.020562396763605842,full,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0,20,0.35,0.55,0.35,0.32545454545454544,-0.008631217304643888,0.000809503285006688,full,hierarchical,whole_run,0.5,0.65,0.35,0.38461538461538464,0.5384615384615384,0.4,0.3476190476190476,0.01616994857591451,0.016470450207641492,0.010573861531886086,-0.03618355931034058,,,,,
tier0_tier1,20,0.35,0.6,0.35,0.3785714285714285,0.009955516884950773,0.014867561224798514,full,hierarchical,whole_run,0.5,0.8,0.2,0.3125,0.5625,0.31666666666666665,0.3268398268398268,0.025337286524298407,0.02288531755748684,0.013610992717563867,0.025120945311106403,,,,,
tier0_tier1_tier2,20,0.2,0.4,0.2,0.15714285714285714,0.01246509480253672,0.016875480308858937,full,hierarchical,whole_run,0.35,0.6,0.4,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.27999999999999997,0.02006969346453637,0.01833089250923281,0.010272510052774636,0.04374052241430028,,,,,
tier0,20,0.3,0.55,0.3,0.28047619047619043,-0.015502274932830278,0.014146918342632611,full,hierarchical,post_alert_window,0.5,0.65,0.35,0.3076923076923077,0.5384615384615384,0.26666666666666666,0.21666666666666665,0.01616994857591451,0.016470450207641492,0.010573861531886086,-0.00903701502226192,,,,,
tier0_tier1,20,0.25,0.5,0.25,0.22222222222222224,-0.003706861209040814,0.01633922264942976,full,hierarchical,post_alert_window,0.5,0.25,0.75,0.2,0.4,0.25,0.13333333333333333,0.025337286524298407,0.02288531755748684,0.013610992717563867,0.14050707277412122,,,,,
tier0_tier1_tier2,20,0.25,0.45,0.25,0.20042735042735044,-0.003536111068726254,-0.003488103395942202,full,hierarchical,post_alert_window,0.35,0.6,0.4,0.16666666666666666,0.4166666666666667,0.13333333333333333,0.10158730158730159,0.02006969346453637,0.01833089250923281,0.010272510052774636,-0.09938392893564846,,,,,
tier0,20,0.65,0.85,0.5833333333333334,0.47222222222222215,0.031892105047184115,0.03786552636728632,full,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.55,0.9,0.4166666666666667,0.4388888888888889,0.019627793810410705,0.012652465252910347,full,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.45,0.95,0.47222222222222227,0.5036630036630036,0.015858616310225566,0.012796245576057269,full,family_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,,,,,,,full,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1,20,,,,,,,full,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1_tier2,20,,,,,,,full,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
