config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,trained,-0.00903701502226192,13,0.65,0.35,0.3076923076923077,0.5384615384615384,0.26666666666666666,0.21666666666666665,full
tier0,conf_0.00,0.0,13,0.65,0.35,0.3076923076923077,0.5384615384615384,0.26666666666666666,0.21666666666666665,full
tier0,conf_0.05,0.05,11,0.55,0.44999999999999996,0.36363636363636365,0.6363636363636364,0.26666666666666666,0.23809523809523808,full
tier0,conf_0.10,0.1,8,0.4,0.6,0.5,0.625,0.4444444444444444,0.27142857142857146,full
tier0,conf_0.15,0.15,4,0.2,0.8,0.5,0.75,0.6666666666666666,0.3,full
tier0,conf_0.20,0.2,1,0.05,0.95,0.0,1.0,0.0,0.0,full
tier0,conf_0.25,0.25,1,0.05,0.95,0.0,1.0,0.0,0.0,full
tier0_tier1,conf_0.00,0.0,15,0.75,0.25,0.2,0.5333333333333333,0.2,0.21428571428571427,full
tier0_tier1,conf_0.05,0.05,11,0.55,0.44999999999999996,0.09090909090909091,0.45454545454545453,0.1,0.1,full
tier0_tier1,conf_0.10,0.1,8,0.4,0.6,0.0,0.375,0.0,0.0,full
tier0_tier1,trained,0.14050707277412122,6,0.3,0.7,0.0,0.3333333333333333,0.0,0.0,full
tier0_tier1,conf_0.15,0.15,6,0.3,0.7,0.0,0.3333333333333333,0.0,0.0,full
tier0_tier1,conf_0.20,0.2,2,0.1,0.9,0.0,0.0,0.0,0.0,full
tier0_tier1,conf_0.25,0.25,1,0.05,0.95,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,trained,-0.09938392893564846,15,0.75,0.25,0.2,0.4,0.1833333333333333,0.1611111111111111,full
tier0_tier1_tier2,conf_0.00,0.0,10,0.5,0.5,0.1,0.4,0.05,0.05,full
tier0_tier1_tier2,conf_0.05,0.05,7,0.35,0.65,0.14285714285714285,0.2857142857142857,0.1,0.06666666666666667,full
tier0_tier1_tier2,conf_0.10,0.1,4,0.2,0.8,0.0,0.25,0.0,0.0,full
tier0_tier1_tier2,conf_0.15,0.15,4,0.2,0.8,0.0,0.25,0.0,0.0,full
tier0_tier1_tier2,conf_0.20,0.2,4,0.2,0.8,0.0,0.25,0.0,0.0,full
tier0_tier1_tier2,conf_0.25,0.25,4,0.2,0.8,0.0,0.25,0.0,0.0,full
