config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,trained,-0.019755550128238628,14,0.7,0.30000000000000004,0.35714285714285715,0.5,0.3,0.2603174603174603,mixed
tier0,conf_0.00,0.0,14,0.7,0.30000000000000004,0.35714285714285715,0.5,0.3,0.2603174603174603,mixed
tier0,conf_0.05,0.05,9,0.45,0.55,0.4444444444444444,0.6666666666666666,0.4583333333333333,0.3142857142857142,mixed
tier0,conf_0.10,0.1,5,0.25,0.75,0.6,0.6,0.6666666666666666,0.4333333333333333,mixed
tier0,conf_0.15,0.15,2,0.1,0.9,0.5,0.5,0.5,0.2,mixed
tier0,conf_0.20,0.2,2,0.1,0.9,0.5,0.5,0.5,0.2,mixed
tier0,conf_0.25,0.25,1,0.05,0.95,1.0,1.0,1.0,0.2,mixed
tier0_tier1,trained,-0.2740429821874347,16,0.8,0.19999999999999996,0.375,0.4375,0.3,0.24,mixed
tier0_tier1,conf_0.00,0.0,9,0.45,0.55,0.2222222222222222,0.2222222222222222,0.375,0.21333333333333332,mixed
tier0_tier1,conf_0.05,0.05,5,0.25,0.75,0.0,0.0,0.0,0.0,mixed
tier0_tier1,conf_0.10,0.1,5,0.25,0.75,0.0,0.0,0.0,0.0,mixed
tier0_tier1,conf_0.15,0.15,4,0.2,0.8,0.0,0.0,0.0,0.0,mixed
tier0_tier1,conf_0.20,0.2,3,0.15,0.85,0.0,0.0,0.0,0.0,mixed
tier0_tier1,conf_0.25,0.25,3,0.15,0.85,0.0,0.0,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.00,0.0,10,0.5,0.5,0.0,0.1,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.05,0.05,6,0.3,0.7,0.0,0.16666666666666666,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.10,0.1,3,0.15,0.85,0.0,0.3333333333333333,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.15,0.15,3,0.15,0.85,0.0,0.3333333333333333,0.0,0.0,mixed
tier0_tier1_tier2,trained,0.19799871666524513,3,0.15,0.85,0.0,0.3333333333333333,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.20,0.2,3,0.15,0.85,0.0,0.3333333333333333,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.25,0.25,3,0.15,0.85,0.0,0.3333333333333333,0.0,0.0,mixed
