config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile,diagnosis_target,diagnosis_mode,family_acc,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,mean_family_margin,median_family_margin,family_margin_tau,confidence_tau,status,min_class_count,min_group_count,group_key,include_workload
tier0,20,0.35,0.6,0.35,0.32142857142857145,0.022550503368328804,0.016911785232763217,full,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.2,0.5,0.2,0.17714285714285713,0.01673718325433998,0.014818332469499707,full,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.3,0.55,0.3,0.25142857142857145,0.017370303056212764,0.01583325649011584,full,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,0.15,0.5,0.15,0.1511111111111111,0.02019379824402185,0.020269411537834264,full,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1,20,0.1,0.4,0.1,0.10158730158730159,0.014063825604828245,0.012665964897447396,full,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.1,0.4,0.1,0.08,0.018234716666813977,0.012070498743329591,full,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0,20,0.2,0.55,0.2,0.21080808080808078,-0.006410598146869876,0.002513517545355809,full,hierarchical,whole_run,0.45,0.6,0.4,0.25,0.5833333333333334,0.2333333333333333,0.24666666666666667,0.017141170162136163,0.015515825879243099,0.011790140764878457,-0.01648167526495855,,,,,
tier0_tier1,20,0.35,0.6,0.35,0.3785714285714285,0.010339600026883852,0.01374563991202879,full,hierarchical,whole_run,0.45,0.75,0.25,0.26666666666666666,0.5333333333333333,0.26666666666666666,0.26969696969696966,0.02473812302334281,0.024429493394763413,0.016859442588306812,0.01194504900152292,,,,,
tier0_tier1_tier2,20,0.2,0.4,0.2,0.15714285714285714,0.013117427025934153,0.015867683864849075,full,hierarchical,whole_run,0.35,0.6,0.4,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.27999999999999997,0.01943676420967726,0.01768046336817599,0.00831668892677204,0.03345172643773447,,,,,
tier0,20,0.2,0.45,0.2,0.20064935064935066,-0.009701662784448095,0.01431528830732226,full,hierarchical,post_alert_window,0.45,0.7,0.3,0.21428571428571427,0.42857142857142855,0.2,0.19047619047619047,0.017141170162136163,0.015515825879243099,0.011790140764878457,-0.08766908386763178,,,,,
tier0_tier1,20,0.3,0.55,0.3,0.2833333333333333,0.0029357019481629455,0.009731361820375498,full,hierarchical,post_alert_window,0.45,0.55,0.45,0.2727272727272727,0.45454545454545453,0.36666666666666664,0.2571428571428571,0.02473812302334281,0.024429493394763413,0.016859442588306812,0.0,,,,,
tier0_tier1_tier2,20,0.25,0.35,0.25,0.20714285714285713,-0.0014978698511616596,-0.006683810600967385,full,hierarchical,post_alert_window,0.35,0.5,0.5,0.2,0.3,0.11666666666666665,0.10714285714285714,0.01943676420967726,0.01768046336817599,0.00831668892677204,-0.01825172728184997,,,,,
tier0,20,0.6,0.85,0.5,0.4218181818181818,0.03265806345396306,0.03583165520634028,full,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.55,0.9,0.4166666666666667,0.4388888888888889,0.01951512966959289,0.012604087409631037,full,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.5,0.95,0.5555555555555556,0.556390977443609,0.015748074555458697,0.014905876011744604,full,family_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,,,,,,,full,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1,20,,,,,,,full,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1_tier2,20,,,,,,,full,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
