config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,trained,-0.01648167526495855,14,0.7,0.30000000000000004,0.21428571428571427,0.5714285714285714,0.2,0.22380952380952382,full
tier0,conf_0.00,0.0,13,0.65,0.35,0.23076923076923078,0.5384615384615384,0.2333333333333333,0.2571428571428571,full
tier0,conf_0.05,0.05,7,0.35,0.65,0.2857142857142857,0.42857142857142855,0.3333333333333333,0.18,full
tier0,conf_0.10,0.1,6,0.3,0.7,0.3333333333333333,0.5,0.375,0.2,full
tier0,conf_0.15,0.15,4,0.2,0.8,0.5,0.75,0.5,0.2333333333333333,full
tier0,conf_0.20,0.2,1,0.05,0.95,1.0,1.0,1.0,0.2,full
tier0,conf_0.25,0.25,1,0.05,0.95,1.0,1.0,1.0,0.2,full
tier0_tier1,conf_0.00,0.0,16,0.8,0.19999999999999996,0.3125,0.5625,0.31666666666666665,0.3363636363636363,full
tier0_tier1,trained,0.01194504900152292,15,0.75,0.25,0.26666666666666666,0.5333333333333333,0.25,0.23636363636363633,full
tier0_tier1,conf_0.05,0.05,11,0.55,0.44999999999999996,0.2727272727272727,0.5454545454545454,0.2333333333333333,0.20444444444444443,full
tier0_tier1,conf_0.10,0.1,5,0.25,0.75,0.2,0.8,0.125,0.13333333333333333,full
tier0_tier1,conf_0.15,0.15,2,0.1,0.9,0.0,1.0,0.0,0.0,full
tier0_tier1,conf_0.20,0.2,1,0.05,0.95,0.0,1.0,0.0,0.0,full
tier0_tier1,conf_0.25,0.25,1,0.05,0.95,0.0,1.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.00,0.0,16,0.8,0.19999999999999996,0.25,0.4375,0.2333333333333333,0.22666666666666666,full
tier0_tier1_tier2,trained,0.03345172643773447,14,0.7,0.30000000000000004,0.2857142857142857,0.5,0.2333333333333333,0.22666666666666666,full
tier0_tier1_tier2,conf_0.05,0.05,13,0.65,0.35,0.23076923076923078,0.46153846153846156,0.2,0.2,full
tier0_tier1_tier2,conf_0.10,0.1,10,0.5,0.5,0.2,0.4,0.13333333333333333,0.08,full
tier0_tier1_tier2,conf_0.15,0.15,5,0.25,0.75,0.0,0.4,0.0,0.0,full
tier0_tier1_tier2,conf_0.20,0.2,3,0.15,0.85,0.0,0.6666666666666666,0.0,0.0,full
tier0_tier1_tier2,conf_0.25,0.25,2,0.1,0.9,0.0,0.5,0.0,0.0,full
