config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,trained,-0.08766908386763178,14,0.7,0.30000000000000004,0.21428571428571427,0.42857142857142855,0.2,0.19047619047619047,full
tier0,conf_0.00,0.0,14,0.7,0.30000000000000004,0.21428571428571427,0.42857142857142855,0.2,0.19047619047619047,full
tier0,conf_0.05,0.05,12,0.6,0.4,0.25,0.5,0.26666666666666666,0.21714285714285717,full
tier0,conf_0.10,0.1,9,0.45,0.55,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.2,full
tier0,conf_0.15,0.15,3,0.15,0.85,0.6666666666666666,1.0,0.75,0.3333333333333333,full
tier0,conf_0.20,0.2,0,0.0,1.0,,,,,full
tier0,conf_0.25,0.25,0,0.0,1.0,,,,,full
tier0_tier1,trained,0.0,15,0.75,0.25,0.2,0.4666666666666667,0.21666666666666665,0.19636363636363635,full
tier0_tier1,conf_0.00,0.0,15,0.75,0.25,0.2,0.4666666666666667,0.21666666666666665,0.19636363636363635,full
tier0_tier1,conf_0.05,0.05,8,0.4,0.6,0.125,0.375,0.1,0.05,full
tier0_tier1,conf_0.10,0.1,3,0.15,0.85,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.13333333333333333,full
tier0_tier1,conf_0.15,0.15,1,0.05,0.95,0.0,0.0,0.0,0.0,full
tier0_tier1,conf_0.20,0.2,1,0.05,0.95,0.0,0.0,0.0,0.0,full
tier0_tier1,conf_0.25,0.25,0,0.0,1.0,,,,,full
tier0_tier1_tier2,trained,-0.01825172728184997,10,0.5,0.5,0.3,0.4,0.2333333333333333,0.2571428571428571,full
tier0_tier1_tier2,conf_0.00,0.0,9,0.45,0.55,0.2222222222222222,0.3333333333333333,0.13333333333333333,0.12380952380952381,full
tier0_tier1_tier2,conf_0.05,0.05,6,0.3,0.7,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.10,0.1,4,0.2,0.8,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.15,0.15,3,0.15,0.85,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.20,0.2,3,0.15,0.85,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.25,0.25,3,0.15,0.85,0.0,0.0,0.0,0.0,full
