config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile,diagnosis_target,diagnosis_mode,family_acc,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,mean_family_margin,median_family_margin,family_margin_tau,confidence_tau,status,min_class_count,min_group_count,group_key,include_workload
tier0,20,0.4,0.55,0.4,0.30707070707070705,0.022468661765453854,0.01863455420983494,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.3,0.55,0.3,0.18461538461538463,0.024517236094897598,0.02527330457772871,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.45,0.6,0.45,0.4256410256410256,0.021513538430953282,0.019583445283422332,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,0.3,0.65,0.3,0.2825974025974026,0.015780899390977838,0.01453743589690236,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1,20,0.15,0.3,0.15,0.08,0.07158605791503413,0.045930507483463306,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.15,0.4,0.15,0.16666666666666666,0.047288353206311896,0.0138822924098293,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0,20,0.3,0.55,0.3,0.25888888888888884,0.014373253229820396,0.013595975459800222,mixed,hierarchical,whole_run,0.3,0.3,0.7,0.5,0.6666666666666666,0.41666666666666663,0.26,0.010213452219938381,0.00784154358713706,0.013018946660980201,0.13941196779588172,,,,,
tier0_tier1,20,0.15,0.45,0.15,0.12000000000000002,0.007713759221530628,0.013854019852428193,mixed,hierarchical,whole_run,0.25,0.45,0.55,0.1111111111111111,0.4444444444444444,0.1,0.1,0.01720479767056974,0.013583158283545692,0.012789401786682083,0.10497581603578786,,,,,
tier0_tier1_tier2,20,0.35,0.5,0.35,0.3511111111111111,0.010962097352817396,0.01513080438729901,mixed,hierarchical,whole_run,0.3,0.65,0.35,0.38461538461538464,0.5384615384615384,0.4333333333333333,0.3742857142857143,0.018508990315049108,0.016167831950683564,0.011331306409857318,-0.034027366647953514,,,,,
tier0,20,0.3,0.45,0.3,0.2863636363636363,0.008261301820994025,0.013193773228980854,mixed,hierarchical,post_alert_window,0.3,0.85,0.15,0.29411764705882354,0.47058823529411764,0.3333333333333333,0.3277777777777778,0.010213452219938381,0.00784154358713706,0.013018946660980201,-0.066567003082749,,,,,
tier0_tier1,20,0.1,0.3,0.1,0.08,0.003591376985571627,0.02376802061743853,mixed,hierarchical,post_alert_window,0.25,0.4,0.6,0.0,0.25,0.0,0.0,0.01720479767056974,0.013583158283545692,0.012789401786682083,0.12790179174889946,,,,,
tier0_tier1_tier2,20,0.15,0.4,0.15,0.16636363636363635,0.0009120937726151232,0.008311303640408454,mixed,hierarchical,post_alert_window,0.3,0.6,0.4,0.08333333333333333,0.3333333333333333,0.1,0.13333333333333333,0.018508990315049108,0.016167831950683564,0.011331306409857318,-0.08381263457633698,,,,,
tier0,20,0.55,0.75,0.47222222222222215,0.39855072463768115,0.02997974588055715,0.03258873064376297,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.45,0.65,0.4166666666666667,0.3333333333333333,0.025732158806851403,0.029670678772060054,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.45,0.75,0.5277777777777778,0.4501424501424502,0.028168053861052034,0.027725034067645746,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1_tier2,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
