config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,trained,-0.09171956958341813,16,0.8,0.19999999999999996,0.1875,0.5,0.16666666666666666,0.17714285714285716,mixed
tier0,conf_0.00,0.0,16,0.8,0.19999999999999996,0.1875,0.5,0.16666666666666666,0.17714285714285716,mixed
tier0,conf_0.05,0.05,12,0.6,0.4,0.25,0.5833333333333334,0.35,0.2577777777777778,mixed
tier0,conf_0.10,0.1,8,0.4,0.6,0.375,0.5,0.4583333333333333,0.3,mixed
tier0,conf_0.15,0.15,6,0.3,0.7,0.5,0.6666666666666666,0.5833333333333333,0.4133333333333333,mixed
tier0,conf_0.20,0.2,1,0.05,0.95,0.0,1.0,0.0,0.0,mixed
tier0,conf_0.25,0.25,0,0.0,1.0,,,,,mixed
tier0_tier1,conf_0.00,0.0,14,0.7,0.30000000000000004,0.0,0.14285714285714285,0.0,0.0,mixed
tier0_tier1,trained,0.02998746643036498,11,0.55,0.44999999999999996,0.0,0.18181818181818182,0.0,0.0,mixed
tier0_tier1,conf_0.05,0.05,9,0.45,0.55,0.0,0.1111111111111111,0.0,0.0,mixed
tier0_tier1,conf_0.10,0.1,8,0.4,0.6,0.0,0.125,0.0,0.0,mixed
tier0_tier1,conf_0.15,0.15,7,0.35,0.65,0.0,0.14285714285714285,0.0,0.0,mixed
tier0_tier1,conf_0.20,0.2,7,0.35,0.65,0.0,0.14285714285714285,0.0,0.0,mixed
tier0_tier1,conf_0.25,0.25,6,0.3,0.7,0.0,0.16666666666666666,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.00,0.0,14,0.7,0.30000000000000004,0.07142857142857142,0.2857142857142857,0.1,0.1,mixed
tier0_tier1_tier2,conf_0.05,0.05,10,0.5,0.5,0.0,0.3,0.0,0.0,mixed
tier0_tier1_tier2,trained,0.09739288809082332,8,0.4,0.6,0.0,0.25,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.10,0.1,8,0.4,0.6,0.0,0.25,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.15,0.15,6,0.3,0.7,0.0,0.3333333333333333,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.20,0.2,5,0.25,0.75,0.0,0.4,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.25,0.25,5,0.25,0.75,0.0,0.4,0.0,0.0,mixed
