config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,conf_0.00,0.0,17,0.85,0.15000000000000002,0.35294117647058826,0.5294117647058824,0.45,0.3,mixed
tier0,conf_0.05,0.05,11,0.55,0.44999999999999996,0.5454545454545454,0.6363636363636364,0.55,0.4,mixed
tier0,conf_0.10,0.1,7,0.35,0.65,0.7142857142857143,0.8571428571428571,0.6875,0.4833333333333333,mixed
tier0,conf_0.15,0.15,5,0.25,0.75,0.6,0.8,0.375,0.15,mixed
tier0,trained,0.16781218527613118,5,0.25,0.75,0.6,0.8,0.375,0.15,mixed
tier0,conf_0.20,0.2,4,0.2,0.8,0.75,0.75,0.75,0.17142857142857143,mixed
tier0,conf_0.25,0.25,4,0.2,0.8,0.75,0.75,0.75,0.17142857142857143,mixed
tier0_tier1,conf_0.00,0.0,15,0.75,0.25,0.13333333333333333,0.3333333333333333,0.2,0.1,mixed
tier0_tier1,conf_0.05,0.05,12,0.6,0.4,0.16666666666666666,0.25,0.2,0.1,mixed
tier0_tier1,trained,0.0887460759514559,10,0.5,0.5,0.1,0.2,0.2,0.08,mixed
tier0_tier1,conf_0.10,0.1,10,0.5,0.5,0.1,0.2,0.2,0.08,mixed
tier0_tier1,conf_0.15,0.15,8,0.4,0.6,0.125,0.125,0.2,0.1,mixed
tier0_tier1,conf_0.20,0.2,3,0.15,0.85,0.0,0.0,0.0,0.0,mixed
tier0_tier1,conf_0.25,0.25,2,0.1,0.9,0.0,0.0,0.0,0.0,mixed
tier0_tier1_tier2,trained,-0.03134771634206886,15,0.75,0.25,0.26666666666666666,0.3333333333333333,0.35,0.2833333333333333,mixed
tier0_tier1_tier2,conf_0.00,0.0,13,0.65,0.35,0.23076923076923078,0.3076923076923077,0.25,0.18333333333333332,mixed
tier0_tier1_tier2,conf_0.05,0.05,9,0.45,0.55,0.2222222222222222,0.2222222222222222,0.2,0.13333333333333333,mixed
tier0_tier1_tier2,conf_0.10,0.1,6,0.3,0.7,0.16666666666666666,0.16666666666666666,0.25,0.13333333333333333,mixed
tier0_tier1_tier2,conf_0.15,0.15,4,0.2,0.8,0.0,0.0,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.20,0.2,2,0.1,0.9,0.0,0.0,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.25,0.25,1,0.05,0.95,0.0,0.0,0.0,0.0,mixed
