config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile,diagnosis_target,diagnosis_mode,family_acc,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,mean_family_margin,median_family_margin,family_margin_tau,confidence_tau,status,min_class_count,min_group_count,group_key,include_workload
tier0,20,0.4,0.5,0.4,0.32999999999999996,0.022591493292259908,0.016831514424842042,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.3,0.55,0.3,0.18571428571428572,0.02369416672491269,0.02424205016110148,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.4,0.55,0.4,0.34564102564102567,0.01887115854490248,0.014762540838321389,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,0.2,0.5,0.2,0.21999999999999997,0.02013214434554495,0.015452107777143245,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1,20,0.15,0.3,0.15,0.08,0.09935379422600994,0.047921134875689664,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.15,0.35,0.15,0.16969696969696968,0.09789996584259886,0.0234418381932522,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0,20,0.3,0.55,0.3,0.2571428571428571,0.013388656350418693,0.010936413684919308,mixed,hierarchical,whole_run,0.4,0.35,0.65,0.42857142857142855,0.5714285714285714,0.3333333333333333,0.24000000000000005,0.007828978256296826,0.006042561019106947,0.006901382196801824,0.16781218527613118,,,,,
tier0_tier1,20,0.2,0.45,0.2,0.1688888888888889,0.011320014912740786,0.019112869129440255,mixed,hierarchical,whole_run,0.3,0.45,0.55,0.2222222222222222,0.3333333333333333,0.3,0.21333333333333332,0.01524053504215397,0.011207912481332242,0.012304266908820758,0.0887460759514559,,,,,
tier0_tier1_tier2,20,0.25,0.4,0.25,0.23888888888888887,0.005868611776197732,0.0065249833197496,mixed,hierarchical,whole_run,0.3,0.6,0.4,0.3333333333333333,0.4166666666666667,0.36666666666666664,0.3,0.017165630838130906,0.014849249292050809,0.006629482159104192,-0.03134771634206886,,,,,
tier0,20,0.2,0.5,0.2,0.2088888888888889,0.00395494022246357,0.012553206589060145,mixed,hierarchical,post_alert_window,0.4,0.8,0.2,0.1875,0.5,0.16666666666666666,0.17714285714285716,0.007828978256296826,0.006042561019106947,0.006901382196801824,-0.09171956958341813,,,,,
tier0_tier1,20,0.1,0.25,0.1,0.08888888888888888,0.058140524366368095,0.009995108827366414,mixed,hierarchical,post_alert_window,0.3,0.55,0.45,0.09090909090909091,0.18181818181818182,0.1,0.13333333333333333,0.01524053504215397,0.011207912481332242,0.012304266908820758,0.02998746643036498,,,,,
tier0_tier1_tier2,20,0.15,0.35,0.15,0.14666666666666667,0.039659863441014645,0.01351967650458219,mixed,hierarchical,post_alert_window,0.3,0.55,0.45,0.0,0.18181818181818182,0.0,0.0,0.017165630838130906,0.014849249292050809,0.006629482159104192,0.09739288809082332,,,,,
tier0,20,0.5,0.75,0.4444444444444445,0.37878787878787873,0.02724493703631046,0.029276154439120447,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.5,0.65,0.4444444444444445,0.35497835497835495,0.024978932212302768,0.02391861994256586,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.45,0.75,0.5277777777777778,0.4440422322775264,0.027615493236149858,0.030784551332906,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1_tier2,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
