config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile,diagnosis_target,diagnosis_mode,family_acc,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,mean_family_margin,median_family_margin,family_margin_tau,confidence_tau,status,min_class_count,min_group_count,group_key,include_workload
tier0,20,0.4,0.6,0.4,0.3224242424242424,0.025261715350327296,0.016050637967303244,full,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.2,0.3,0.2,0.18571428571428572,0.013704350184374353,0.01198565515298032,full,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.3,0.4,0.3,0.2,0.02531244175306156,0.01930549016555702,full,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,0.15,0.65,0.15,0.10153846153846154,0.018089006480919014,0.01325225512937428,full,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1,20,0.15,0.45,0.15,0.12857142857142856,0.024489935554296818,0.02315311914902987,full,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.25,0.3,0.25,0.21939393939393942,0.023393547081177576,0.026122033111647486,full,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0,20,0.25,0.6,0.25,0.20525252525252524,0.002408530155070887,0.01183495983802682,full,hierarchical,whole_run,0.4,0.4,0.6,0.375,0.75,0.3333333333333333,0.24000000000000005,0.014216672353907101,0.010873163781946958,0.010474823129139037,0.10187843087877853,,,,,
tier0_tier1,20,0.2,0.35,0.2,0.20428571428571426,0.001777959361768254,0.0034422081232851898,full,hierarchical,whole_run,0.5,0.55,0.45,0.09090909090909091,0.18181818181818182,0.06666666666666667,0.06666666666666667,0.023534816175966124,0.024354141593186572,0.013680501562324275,0.004011873842427363,,,,,
tier0_tier1_tier2,20,0.25,0.4,0.25,0.175,0.011944409325506262,0.016606010289408613,full,hierarchical,whole_run,0.4,0.6,0.4,0.25,0.4166666666666667,0.3333333333333333,0.18888888888888888,0.02008092301458613,0.016016598134674296,0.00679037725031564,0.07964211845929266,,,,,
tier0,20,0.25,0.6,0.25,0.1986813186813187,-0.00545854545134173,0.006608049710770614,full,hierarchical,post_alert_window,0.4,0.8,0.2,0.25,0.625,0.26666666666666666,0.2111111111111111,0.014216672353907101,0.010873163781946958,0.010474823129139037,-0.08326663528754716,,,,,
tier0_tier1,20,0.2,0.4,0.2,0.17820512820512818,-0.0028142603763682593,0.00844203543999636,full,hierarchical,post_alert_window,0.5,0.35,0.65,0.14285714285714285,0.2857142857142857,0.1,0.06666666666666667,0.023534816175966124,0.024354141593186572,0.013680501562324275,0.08493764726931824,,,,,
tier0_tier1_tier2,20,0.3,0.5,0.3,0.24666666666666667,-0.001589339093856068,0.007880886587491587,full,hierarchical,post_alert_window,0.4,0.8,0.2,0.25,0.5,0.26666666666666666,0.21939393939393942,0.02008092301458613,0.016016598134674296,0.00679037725031564,-0.19029640373139717,,,,,
tier0,20,0.55,0.75,0.47222222222222215,0.39855072463768115,0.03511248824551363,0.036275964960859636,full,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.45,0.75,0.36111111111111116,0.3054626532887403,0.02446500811811974,0.029431663307420086,full,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.55,0.95,0.638888888888889,0.5423280423280423,0.019049721583091733,0.015745403003116068,full,family_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,,,,,,,full,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1,20,,,,,,,full,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1_tier2,20,,,,,,,full,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
