config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,conf_0.00,0.0,14,0.7,0.30000000000000004,0.42857142857142855,0.5,0.41666666666666663,0.3666666666666666,full
tier0,conf_0.05,0.05,9,0.45,0.55,0.5555555555555556,0.5555555555555556,0.4375,0.31,full
tier0,conf_0.10,0.1,5,0.25,0.75,0.6,0.6,0.5,0.29333333333333333,full
tier0,trained,0.10654046649321494,5,0.25,0.75,0.6,0.6,0.5,0.29333333333333333,full
tier0,conf_0.15,0.15,4,0.2,0.8,0.75,0.75,0.6666666666666666,0.36,full
tier0,conf_0.20,0.2,2,0.1,0.9,1.0,1.0,1.0,0.2,full
tier0,conf_0.25,0.25,2,0.1,0.9,1.0,1.0,1.0,0.2,full
tier0_tier1,conf_0.00,0.0,17,0.85,0.15000000000000002,0.29411764705882354,0.5294117647058824,0.31666666666666665,0.34791208791208794,full
tier0_tier1,trained,0.02176462408932372,14,0.7,0.30000000000000004,0.2857142857142857,0.5714285714285714,0.26666666666666666,0.2963636363636364,full
tier0_tier1,conf_0.05,0.05,11,0.55,0.44999999999999996,0.2727272727272727,0.5454545454545454,0.2333333333333333,0.20444444444444443,full
tier0_tier1,conf_0.10,0.1,5,0.25,0.75,0.0,0.6,0.0,0.0,full
tier0_tier1,conf_0.15,0.15,2,0.1,0.9,0.0,1.0,0.0,0.0,full
tier0_tier1,conf_0.20,0.2,2,0.1,0.9,0.0,1.0,0.0,0.0,full
tier0_tier1,conf_0.25,0.25,1,0.05,0.95,0.0,1.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.00,0.0,16,0.8,0.19999999999999996,0.25,0.375,0.2333333333333333,0.22666666666666666,full
tier0_tier1_tier2,trained,0.035538736590535955,13,0.65,0.35,0.23076923076923078,0.38461538461538464,0.2,0.2,full
tier0_tier1_tier2,conf_0.05,0.05,13,0.65,0.35,0.23076923076923078,0.38461538461538464,0.2,0.2,full
tier0_tier1_tier2,conf_0.10,0.1,10,0.5,0.5,0.2,0.3,0.13333333333333333,0.08,full
tier0_tier1_tier2,conf_0.15,0.15,7,0.35,0.65,0.14285714285714285,0.2857142857142857,0.25,0.06666666666666667,full
tier0_tier1_tier2,conf_0.20,0.2,3,0.15,0.85,0.0,0.3333333333333333,0.0,0.0,full
tier0_tier1_tier2,conf_0.25,0.25,2,0.1,0.9,0.0,0.5,0.0,0.0,full
