config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,trained,-0.01664543225031054,14,0.7,0.30000000000000004,0.2857142857142857,0.42857142857142855,0.21666666666666665,0.20606060606060606,mixed
tier0,conf_0.00,0.0,14,0.7,0.30000000000000004,0.2857142857142857,0.42857142857142855,0.21666666666666665,0.20606060606060606,mixed
tier0,conf_0.05,0.05,9,0.45,0.55,0.2222222222222222,0.4444444444444444,0.3125,0.21333333333333332,mixed
tier0,conf_0.10,0.1,4,0.2,0.8,0.5,0.5,0.5,0.26666666666666666,mixed
tier0,conf_0.15,0.15,2,0.1,0.9,0.5,0.5,0.5,0.2,mixed
tier0,conf_0.20,0.2,2,0.1,0.9,0.5,0.5,0.5,0.2,mixed
tier0,conf_0.25,0.25,2,0.1,0.9,0.5,0.5,0.5,0.2,mixed
tier0_tier1,trained,-0.11803314118397076,15,0.75,0.25,0.06666666666666667,0.2,0.06666666666666667,0.08,mixed
tier0_tier1,conf_0.00,0.0,14,0.7,0.30000000000000004,0.0,0.14285714285714285,0.0,0.0,mixed
tier0_tier1,conf_0.05,0.05,11,0.55,0.44999999999999996,0.0,0.09090909090909091,0.0,0.0,mixed
tier0_tier1,conf_0.10,0.1,8,0.4,0.6,0.0,0.125,0.0,0.0,mixed
tier0_tier1,conf_0.15,0.15,8,0.4,0.6,0.0,0.125,0.0,0.0,mixed
tier0_tier1,conf_0.20,0.2,7,0.35,0.65,0.0,0.14285714285714285,0.0,0.0,mixed
tier0_tier1,conf_0.25,0.25,5,0.25,0.75,0.0,0.2,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.00,0.0,14,0.7,0.30000000000000004,0.14285714285714285,0.35714285714285715,0.15,0.15,mixed
tier0_tier1_tier2,trained,0.03476549863057199,11,0.55,0.44999999999999996,0.18181818181818182,0.45454545454545453,0.15,0.19047619047619047,mixed
tier0_tier1_tier2,conf_0.05,0.05,9,0.45,0.55,0.2222222222222222,0.5555555555555556,0.16666666666666666,0.21333333333333332,mixed
tier0_tier1_tier2,conf_0.10,0.1,6,0.3,0.7,0.16666666666666666,0.5,0.1,0.13333333333333333,mixed
tier0_tier1_tier2,conf_0.15,0.15,4,0.2,0.8,0.0,0.5,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.20,0.2,4,0.2,0.8,0.0,0.5,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.25,0.25,4,0.2,0.8,0.0,0.5,0.0,0.0,mixed
