config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile,diagnosis_target,diagnosis_mode,family_acc,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,mean_family_margin,median_family_margin,family_margin_tau,confidence_tau,status,min_class_count,min_group_count,group_key,include_workload
tier0,20,0.4,0.6,0.4,0.3514285714285714,0.023892183768503668,0.020545466377656238,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.35,0.55,0.35,0.2512820512820513,0.022614130401444825,0.021380366891238622,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.5,0.6,0.5,0.4856410256410257,0.019200362150129952,0.016231013819578838,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,0.3,0.45,0.3,0.2971428571428571,0.016699186434824133,0.013016590513969375,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1,20,0.1,0.25,0.1,0.05714285714285714,0.103864531292912,0.0395410418981942,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.1,0.45,0.1,0.11076923076923077,0.1019447127188872,0.024354673022109613,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0,20,0.45,0.65,0.45,0.4190909090909091,0.010321681423757003,0.011048589321405941,mixed,hierarchical,whole_run,0.4,0.35,0.65,0.5714285714285714,0.8571428571428571,0.4,0.3333333333333333,0.008769274507325777,0.006465230716114857,0.007508303918452936,0.17573326107856352,,,,,
tier0_tier1,20,0.35,0.55,0.35,0.30828282828282827,0.011028836934703619,0.013761574208953228,mixed,hierarchical,whole_run,0.35,0.7,0.3,0.42857142857142855,0.5714285714285714,0.55,0.41428571428571426,0.0182285871438267,0.015852855776257203,0.014027330897328587,0.05004694735776107,,,,,
tier0_tier1_tier2,20,0.45,0.6,0.45,0.43939393939393945,0.010992934134677692,0.009183071981684263,mixed,hierarchical,whole_run,0.2,0.4,0.6,0.625,0.75,0.7,0.6333333333333333,0.019688427260053536,0.01451666645391364,0.015035952456285095,0.09286731960005759,,,,,
tier0,20,0.35,0.55,0.35,0.31939393939393945,-0.010081257585571326,0.007994817868076251,mixed,hierarchical,post_alert_window,0.4,0.6,0.4,0.3333333333333333,0.4166666666666667,0.2833333333333333,0.23555555555555552,0.008769274507325777,0.006465230716114857,0.007508303918452936,-0.01664543225031054,,,,,
tier0_tier1,20,0.1,0.25,0.1,0.08,0.04160640334687797,0.012912601193811171,mixed,hierarchical,post_alert_window,0.35,0.75,0.25,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.1,0.0182285871438267,0.015852855776257203,0.014027330897328587,-0.11803314118397076,,,,,
tier0_tier1_tier2,20,0.2,0.35,0.2,0.19555555555555554,0.037505903697063046,0.009938049038916735,mixed,hierarchical,post_alert_window,0.2,0.5,0.5,0.0,0.2,0.0,0.0,0.019688427260053536,0.01451666645391364,0.015035952456285095,0.03476549863057199,,,,,
tier0,20,0.55,0.85,0.47222222222222215,0.39855072463768115,0.032454582908959105,0.03388015437185811,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.5,0.75,0.4444444444444445,0.35497835497835495,0.026260182029404867,0.028742997301367375,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.45,0.75,0.5277777777777778,0.4440422322775264,0.0259811631472619,0.030156642805695605,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1_tier2,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
