config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,trained,-0.08233982899825878,16,0.8,0.19999999999999996,0.1875,0.625,0.2,0.16666666666666666,full
tier0,conf_0.00,0.0,14,0.7,0.30000000000000004,0.14285714285714285,0.6428571428571429,0.16666666666666666,0.13333333333333333,full
tier0,conf_0.05,0.05,9,0.45,0.55,0.1111111111111111,0.4444444444444444,0.1,0.1,full
tier0,conf_0.10,0.1,7,0.35,0.65,0.14285714285714285,0.42857142857142855,0.125,0.1,full
tier0,conf_0.15,0.15,5,0.25,0.75,0.2,0.6,0.16666666666666666,0.1,full
tier0,conf_0.20,0.2,3,0.15,0.85,0.0,0.3333333333333333,0.0,0.0,full
tier0,conf_0.25,0.25,1,0.05,0.95,0.0,0.0,0.0,0.0,full
tier0_tier1,conf_0.00,0.0,11,0.55,0.44999999999999996,0.18181818181818182,0.36363636363636365,0.16666666666666666,0.14666666666666667,full
tier0_tier1,conf_0.05,0.05,10,0.5,0.5,0.1,0.3,0.1,0.06666666666666667,full
tier0_tier1,trained,0.08350305113996088,9,0.45,0.55,0.1111111111111111,0.3333333333333333,0.1,0.08,full
tier0_tier1,conf_0.10,0.1,7,0.35,0.65,0.14285714285714285,0.42857142857142855,0.2,0.1,full
tier0_tier1,conf_0.15,0.15,4,0.2,0.8,0.25,0.5,0.3333333333333333,0.13333333333333333,full
tier0_tier1,conf_0.20,0.2,3,0.15,0.85,0.0,0.3333333333333333,0.0,0.0,full
tier0_tier1,conf_0.25,0.25,2,0.1,0.9,0.0,0.5,0.0,0.0,full
tier0_tier1_tier2,trained,-0.19061344354040827,19,0.95,0.050000000000000044,0.3157894736842105,0.5263157894736842,0.3,0.2523809523809524,full
tier0_tier1_tier2,conf_0.00,0.0,13,0.65,0.35,0.23076923076923078,0.38461538461538464,0.3,0.23714285714285716,full
tier0_tier1_tier2,conf_0.05,0.05,9,0.45,0.55,0.2222222222222222,0.4444444444444444,0.2,0.19047619047619047,full
tier0_tier1_tier2,conf_0.10,0.1,7,0.35,0.65,0.2857142857142857,0.42857142857142855,0.25,0.2,full
tier0_tier1_tier2,conf_0.15,0.15,4,0.2,0.8,0.25,0.5,0.3333333333333333,0.1,full
tier0_tier1_tier2,conf_0.20,0.2,2,0.1,0.9,0.0,0.5,0.0,0.0,full
tier0_tier1_tier2,conf_0.25,0.25,2,0.1,0.9,0.0,0.5,0.0,0.0,full
