config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,conf_0.00,0.0,15,0.75,0.25,0.4,0.5333333333333333,0.35,0.3333333333333333,full
tier0,conf_0.05,0.05,12,0.6,0.4,0.4166666666666667,0.5833333333333334,0.3666666666666666,0.3555555555555555,full
tier0,conf_0.10,0.1,9,0.45,0.55,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.2333333333333333,full
tier0,trained,0.11775490546436634,8,0.4,0.6,0.5,0.5,0.3333333333333333,0.24761904761904763,full
tier0,conf_0.15,0.15,5,0.25,0.75,0.4,0.4,0.2222222222222222,0.13333333333333333,full
tier0,conf_0.20,0.2,4,0.2,0.8,0.5,0.5,0.3333333333333333,0.13333333333333333,full
tier0,conf_0.25,0.25,3,0.15,0.85,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.16,full
tier0_tier1,conf_0.00,0.0,17,0.85,0.15000000000000002,0.11764705882352941,0.4117647058823529,0.13333333333333333,0.11428571428571428,full
tier0_tier1,trained,0.02264281562098683,14,0.7,0.30000000000000004,0.14285714285714285,0.35714285714285715,0.13333333333333333,0.11428571428571428,full
tier0_tier1,conf_0.05,0.05,12,0.6,0.4,0.16666666666666666,0.3333333333333333,0.13333333333333333,0.11428571428571428,full
tier0_tier1,conf_0.10,0.1,5,0.25,0.75,0.0,0.4,0.0,0.0,full
tier0_tier1,conf_0.15,0.15,2,0.1,0.9,0.0,0.5,0.0,0.0,full
tier0_tier1,conf_0.20,0.2,1,0.05,0.95,0.0,1.0,0.0,0.0,full
tier0_tier1,conf_0.25,0.25,0,0.0,1.0,,,,,full
tier0_tier1_tier2,conf_0.00,0.0,17,0.85,0.15000000000000002,0.23529411764705882,0.4117647058823529,0.25,0.17230769230769233,full
tier0_tier1_tier2,conf_0.05,0.05,12,0.6,0.4,0.25,0.5,0.2333333333333333,0.17272727272727273,full
tier0_tier1_tier2,trained,0.05308551955863843,12,0.6,0.4,0.25,0.5,0.2333333333333333,0.17272727272727273,full
tier0_tier1_tier2,conf_0.10,0.1,9,0.45,0.55,0.3333333333333333,0.6666666666666666,0.4,0.28888888888888886,full
tier0_tier1_tier2,conf_0.15,0.15,4,0.2,0.8,0.0,0.25,0.0,0.0,full
tier0_tier1_tier2,conf_0.20,0.2,3,0.15,0.85,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.25,0.25,2,0.1,0.9,0.0,0.0,0.0,0.0,full
