config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,conf_0.00,0.0,11,0.55,0.44999999999999996,0.36363636363636365,0.45454545454545453,0.3333333333333333,0.3142857142857143,full
tier0,conf_0.05,0.05,6,0.3,0.7,0.3333333333333333,0.3333333333333333,0.375,0.2333333333333333,full
tier0,trained,0.054627785786050743,6,0.3,0.7,0.3333333333333333,0.3333333333333333,0.375,0.2333333333333333,full
tier0,conf_0.10,0.1,6,0.3,0.7,0.3333333333333333,0.3333333333333333,0.375,0.2333333333333333,full
tier0,conf_0.15,0.15,5,0.25,0.75,0.4,0.4,0.5,0.26666666666666666,full
tier0,conf_0.20,0.2,2,0.1,0.9,0.5,0.5,0.5,0.13333333333333333,full
tier0,conf_0.25,0.25,2,0.1,0.9,0.5,0.5,0.5,0.13333333333333333,full
tier0_tier1,trained,-0.021042777852583985,14,0.7,0.30000000000000004,0.2857142857142857,0.5714285714285714,0.2833333333333333,0.2911111111111111,full
tier0_tier1,conf_0.00,0.0,14,0.7,0.30000000000000004,0.2857142857142857,0.5714285714285714,0.2833333333333333,0.2911111111111111,full
tier0_tier1,conf_0.05,0.05,11,0.55,0.44999999999999996,0.2727272727272727,0.6363636363636364,0.26666666666666666,0.23714285714285716,full
tier0_tier1,conf_0.10,0.1,5,0.25,0.75,0.2,0.6,0.125,0.13333333333333333,full
tier0_tier1,conf_0.15,0.15,2,0.1,0.9,0.0,0.5,0.0,0.0,full
tier0_tier1,conf_0.20,0.2,1,0.05,0.95,0.0,1.0,0.0,0.0,full
tier0_tier1,conf_0.25,0.25,1,0.05,0.95,0.0,1.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.00,0.0,16,0.8,0.19999999999999996,0.25,0.5625,0.25,0.19230769230769232,full
tier0_tier1_tier2,trained,0.021769709501844415,14,0.7,0.30000000000000004,0.2857142857142857,0.6428571428571429,0.25,0.19230769230769232,full
tier0_tier1_tier2,conf_0.05,0.05,12,0.6,0.4,0.3333333333333333,0.75,0.3,0.2333333333333333,full
tier0_tier1_tier2,conf_0.10,0.1,10,0.5,0.5,0.3,0.7,0.3,0.21333333333333332,full
tier0_tier1_tier2,conf_0.15,0.15,5,0.25,0.75,0.0,0.4,0.0,0.0,full
tier0_tier1_tier2,conf_0.20,0.2,3,0.15,0.85,0.0,0.3333333333333333,0.0,0.0,full
tier0_tier1_tier2,conf_0.25,0.25,2,0.1,0.9,0.0,0.5,0.0,0.0,full
