config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,trained,-0.06848721763593987,17,0.85,0.15000000000000002,0.29411764705882354,0.6470588235294118,0.26666666666666666,0.20909090909090908,mixed
tier0,conf_0.00,0.0,16,0.8,0.19999999999999996,0.25,0.625,0.25,0.18888888888888888,mixed
tier0,conf_0.05,0.05,12,0.6,0.4,0.16666666666666666,0.5833333333333334,0.16666666666666666,0.13333333333333333,mixed
tier0,conf_0.10,0.1,12,0.6,0.4,0.16666666666666666,0.5833333333333334,0.16666666666666666,0.13333333333333333,mixed
tier0,conf_0.15,0.15,5,0.25,0.75,0.2,0.6,0.25,0.13333333333333333,mixed
tier0,conf_0.20,0.2,4,0.2,0.8,0.25,0.5,0.3333333333333333,0.13333333333333333,mixed
tier0,conf_0.25,0.25,0,0.0,1.0,,,,,mixed
tier0_tier1,conf_0.00,0.0,14,0.7,0.30000000000000004,0.07142857142857142,0.42857142857142855,0.06666666666666667,0.05,mixed
tier0_tier1,conf_0.05,0.05,9,0.45,0.55,0.1111111111111111,0.4444444444444444,0.2,0.08,mixed
tier0_tier1,trained,0.061167246723722854,9,0.45,0.55,0.1111111111111111,0.4444444444444444,0.2,0.08,mixed
tier0_tier1,conf_0.10,0.1,9,0.45,0.55,0.1111111111111111,0.4444444444444444,0.2,0.08,mixed
tier0_tier1,conf_0.15,0.15,9,0.45,0.55,0.1111111111111111,0.4444444444444444,0.2,0.08,mixed
tier0_tier1,conf_0.20,0.2,7,0.35,0.65,0.14285714285714285,0.5714285714285714,0.25,0.1,mixed
tier0_tier1,conf_0.25,0.25,5,0.25,0.75,0.0,0.6,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.00,0.0,14,0.7,0.30000000000000004,0.14285714285714285,0.35714285714285715,0.15,0.15,mixed
tier0_tier1_tier2,trained,0.014200974727130791,13,0.65,0.35,0.15384615384615385,0.38461538461538464,0.15,0.15,mixed
tier0_tier1_tier2,conf_0.05,0.05,9,0.45,0.55,0.0,0.2222222222222222,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.10,0.1,7,0.35,0.65,0.0,0.2857142857142857,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.15,0.15,6,0.3,0.7,0.0,0.3333333333333333,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.20,0.2,4,0.2,0.8,0.0,0.5,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.25,0.25,3,0.15,0.85,0.0,0.3333333333333333,0.0,0.0,mixed
