config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,conf_0.00,0.0,15,0.75,0.25,0.4666666666666667,0.6666666666666666,0.45,0.4133333333333333,mixed
tier0,conf_0.05,0.05,14,0.7,0.30000000000000004,0.5,0.7142857142857143,0.4833333333333333,0.4222222222222222,mixed
tier0,conf_0.10,0.1,8,0.4,0.6,0.5,0.625,0.3125,0.2333333333333333,mixed
tier0,trained,0.12363404319185628,5,0.25,0.75,0.6,0.8,0.375,0.15,mixed
tier0,conf_0.15,0.15,5,0.25,0.75,0.6,0.8,0.375,0.15,mixed
tier0,conf_0.20,0.2,5,0.25,0.75,0.6,0.8,0.375,0.15,mixed
tier0,conf_0.25,0.25,4,0.2,0.8,0.75,1.0,0.5,0.17142857142857143,mixed
tier0_tier1,conf_0.00,0.0,15,0.75,0.25,0.3333333333333333,0.5333333333333333,0.3833333333333333,0.2444444444444444,mixed
tier0_tier1,conf_0.05,0.05,12,0.6,0.4,0.3333333333333333,0.5,0.4,0.2,mixed
tier0_tier1,trained,0.06168120567987931,11,0.55,0.44999999999999996,0.36363636363636365,0.45454545454545453,0.4,0.21428571428571427,mixed
tier0_tier1,conf_0.10,0.1,10,0.5,0.5,0.4,0.5,0.4,0.2333333333333333,mixed
tier0_tier1,conf_0.15,0.15,6,0.3,0.7,0.3333333333333333,0.5,0.4,0.21333333333333332,mixed
tier0_tier1,conf_0.20,0.2,2,0.1,0.9,0.0,0.5,0.0,0.0,mixed
tier0_tier1,conf_0.25,0.25,1,0.05,0.95,0.0,0.0,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.00,0.0,14,0.7,0.30000000000000004,0.5,0.6428571428571429,0.5499999999999999,0.5155555555555555,mixed
tier0_tier1_tier2,conf_0.05,0.05,12,0.6,0.4,0.4166666666666667,0.5833333333333334,0.4333333333333333,0.3555555555555555,mixed
tier0_tier1_tier2,trained,0.08569740238022899,10,0.5,0.5,0.4,0.6,0.4333333333333333,0.3333333333333333,mixed
tier0_tier1_tier2,conf_0.10,0.1,9,0.45,0.55,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.2,mixed
tier0_tier1_tier2,conf_0.15,0.15,7,0.35,0.65,0.42857142857142855,0.7142857142857143,0.5,0.24761904761904763,mixed
tier0_tier1_tier2,conf_0.20,0.2,3,0.15,0.85,0.6666666666666666,0.6666666666666666,0.5,0.16,mixed
tier0_tier1_tier2,conf_0.25,0.25,1,0.05,0.95,1.0,1.0,1.0,0.2,mixed
