config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile,diagnosis_target,diagnosis_mode,family_acc,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,mean_family_margin,median_family_margin,family_margin_tau,confidence_tau,status,min_class_count,min_group_count,group_key,include_workload
tier0,20,0.4,0.6,0.4,0.3224242424242424,0.02381130781277701,0.018227868680320614,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.35,0.6,0.35,0.2512820512820513,0.023806995515387407,0.02116338349489108,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.45,0.6,0.45,0.4256410256410256,0.021159915568957372,0.018959565842729106,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,0.3,0.65,0.3,0.27666666666666667,0.016614818958119885,0.017498738488633286,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1,20,0.1,0.35,0.1,0.05333333333333333,0.06461002679282327,0.03471238915198266,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.15,0.4,0.15,0.15064935064935064,0.052216629594973064,0.020459450688882025,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0,20,0.45,0.65,0.45,0.43555555555555553,0.011925597039009996,0.011055858148160888,mixed,hierarchical,whole_run,0.45,0.45,0.55,0.5555555555555556,0.7777777777777778,0.45,0.43,0.012341506795472102,0.010158680307771659,0.01143229423209208,0.12363404319185628,,,,,
tier0_tier1,20,0.35,0.6,0.35,0.30828282828282827,0.010101392002317727,0.01839660661737992,mixed,hierarchical,whole_run,0.4,0.55,0.45,0.45454545454545453,0.6363636363636364,0.4666666666666666,0.3333333333333333,0.01733378139885245,0.011809641002762633,0.01145136275610177,0.06168120567987931,,,,,
tier0_tier1_tier2,20,0.45,0.6,0.45,0.43939393939393945,0.010455356772554058,0.018088513329392236,mixed,hierarchical,whole_run,0.3,0.5,0.5,0.5,0.7,0.5,0.5133333333333333,0.018341977211922843,0.01691501088655567,0.01145142066398357,0.08569740238022899,,,,,
tier0,20,0.3,0.65,0.3,0.22575757575757574,0.004741677322698092,0.017498738488633286,mixed,hierarchical,post_alert_window,0.45,0.9,0.1,0.2777777777777778,0.6666666666666666,0.26666666666666666,0.20353535353535354,0.012341506795472102,0.010158680307771659,0.01143229423209208,-0.06848721763593987,,,,,
tier0_tier1,20,0.15,0.45,0.15,0.12000000000000002,0.009997744762839562,0.011176921365282172,mixed,hierarchical,post_alert_window,0.4,0.6,0.4,0.16666666666666666,0.5833333333333334,0.16666666666666666,0.13333333333333333,0.01733378139885245,0.011809641002762633,0.01145136275610177,0.061167246723722854,,,,,
tier0_tier1_tier2,20,0.2,0.4,0.2,0.18666666666666668,-0.0011411535941072595,0.006517318872097291,mixed,hierarchical,post_alert_window,0.3,0.4,0.6,0.0,0.125,0.0,0.0,0.018341977211922843,0.01691501088655567,0.01145142066398357,0.014200974727130791,,,,,
tier0,20,0.55,0.75,0.47222222222222215,0.39855072463768115,0.032694703626615765,0.0336156128772066,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.5,0.7,0.4444444444444445,0.3567447045707916,0.02709957986892051,0.03147331286558899,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.45,0.75,0.5277777777777778,0.4440422322775264,0.026839217721173425,0.028019798705617036,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1_tier2,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
