config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,conf_0.00,0.0,11,0.55,0.44999999999999996,0.36363636363636365,0.45454545454545453,0.3333333333333333,0.3142857142857143,mixed
tier0,conf_0.05,0.05,6,0.3,0.7,0.3333333333333333,0.3333333333333333,0.375,0.2333333333333333,mixed
tier0,trained,0.054627785786050743,6,0.3,0.7,0.3333333333333333,0.3333333333333333,0.375,0.2333333333333333,mixed
tier0,conf_0.10,0.1,6,0.3,0.7,0.3333333333333333,0.3333333333333333,0.375,0.2333333333333333,mixed
tier0,conf_0.15,0.15,5,0.25,0.75,0.4,0.4,0.5,0.26666666666666666,mixed
tier0,conf_0.20,0.2,2,0.1,0.9,0.5,0.5,0.5,0.13333333333333333,mixed
tier0,conf_0.25,0.25,2,0.1,0.9,0.5,0.5,0.5,0.13333333333333333,mixed
tier0_tier1,trained,-0.0008712999407675184,11,0.55,0.44999999999999996,0.2727272727272727,0.7272727272727273,0.26666666666666666,0.16666666666666666,mixed
tier0_tier1,conf_0.00,0.0,11,0.55,0.44999999999999996,0.2727272727272727,0.7272727272727273,0.26666666666666666,0.16666666666666666,mixed
tier0_tier1,conf_0.05,0.05,6,0.3,0.7,0.3333333333333333,0.6666666666666666,0.25,0.11428571428571428,mixed
tier0_tier1,conf_0.10,0.1,4,0.2,0.8,0.25,0.5,0.3333333333333333,0.08,mixed
tier0_tier1,conf_0.15,0.15,3,0.15,0.85,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.1,mixed
tier0_tier1,conf_0.20,0.2,2,0.1,0.9,0.0,0.5,0.0,0.0,mixed
tier0_tier1,conf_0.25,0.25,1,0.05,0.95,0.0,0.0,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.00,0.0,17,0.85,0.15000000000000002,0.35294117647058826,0.7647058823529411,0.35,0.28095238095238095,mixed
tier0_tier1_tier2,conf_0.05,0.05,8,0.4,0.6,0.375,0.625,0.3,0.22222222222222224,mixed
tier0_tier1_tier2,conf_0.10,0.1,8,0.4,0.6,0.375,0.625,0.3,0.22222222222222224,mixed
tier0_tier1_tier2,trained,0.14862300808860146,5,0.25,0.75,0.6,0.6,0.5,0.26666666666666666,mixed
tier0_tier1_tier2,conf_0.15,0.15,5,0.25,0.75,0.6,0.6,0.5,0.26666666666666666,mixed
tier0_tier1_tier2,conf_0.20,0.2,4,0.2,0.8,0.5,0.5,0.3333333333333333,0.13333333333333333,mixed
tier0_tier1_tier2,conf_0.25,0.25,1,0.05,0.95,0.0,0.0,0.0,0.0,mixed
