config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,trained,-0.038478121300152414,13,0.65,0.35,0.23076923076923078,0.6923076923076923,0.2,0.1688888888888889,mixed
tier0,conf_0.00,0.0,13,0.65,0.35,0.23076923076923078,0.6923076923076923,0.2,0.1688888888888889,mixed
tier0,conf_0.05,0.05,7,0.35,0.65,0.2857142857142857,0.8571428571428571,0.2,0.13333333333333333,mixed
tier0,conf_0.10,0.1,4,0.2,0.8,0.25,0.75,0.3333333333333333,0.13333333333333333,mixed
tier0,conf_0.15,0.15,2,0.1,0.9,0.0,0.5,0.0,0.0,mixed
tier0,conf_0.20,0.2,1,0.05,0.95,0.0,0.0,0.0,0.0,mixed
tier0,conf_0.25,0.25,0,0.0,1.0,,,,,mixed
tier0_tier1,trained,-0.03451835077102886,12,0.6,0.4,0.16666666666666666,0.4166666666666667,0.16666666666666666,0.13714285714285715,mixed
tier0_tier1,conf_0.00,0.0,12,0.6,0.4,0.16666666666666666,0.4166666666666667,0.16666666666666666,0.13714285714285715,mixed
tier0_tier1,conf_0.05,0.05,7,0.35,0.65,0.0,0.42857142857142855,0.0,0.0,mixed
tier0_tier1,conf_0.10,0.1,4,0.2,0.8,0.0,0.5,0.0,0.0,mixed
tier0_tier1,conf_0.15,0.15,4,0.2,0.8,0.0,0.5,0.0,0.0,mixed
tier0_tier1,conf_0.20,0.2,4,0.2,0.8,0.0,0.5,0.0,0.0,mixed
tier0_tier1,conf_0.25,0.25,3,0.15,0.85,0.0,0.3333333333333333,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.00,0.0,18,0.9,0.09999999999999998,0.16666666666666666,0.4444444444444444,0.15,0.13333333333333333,mixed
tier0_tier1_tier2,conf_0.05,0.05,6,0.3,0.7,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.1,mixed
tier0_tier1_tier2,trained,0.061083858310783216,4,0.2,0.8,0.0,0.0,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.10,0.1,3,0.15,0.85,0.0,0.0,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.15,0.15,2,0.1,0.9,0.0,0.0,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.20,0.2,0,0.0,1.0,,,,,mixed
tier0_tier1_tier2,conf_0.25,0.25,0,0.0,1.0,,,,,mixed
