config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile,diagnosis_target,diagnosis_mode,family_acc,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,mean_family_margin,median_family_margin,family_margin_tau,confidence_tau,status,min_class_count,min_group_count,group_key,include_workload
tier0,20,0.4,0.6,0.4,0.3224242424242424,0.026293833693694063,0.019489733739575424,full,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.2,0.3,0.2,0.18333333333333332,0.014293002677949501,0.010744970391223851,full,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.3,0.4,0.3,0.20666666666666664,0.02720703640044616,0.02064946466255979,full,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,0.25,0.7,0.25,0.24158730158730157,0.017363580357866136,0.015229254842307194,full,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1,20,0.25,0.45,0.25,0.23666666666666666,0.02177949510394869,0.024618272413541073,full,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.15,0.35,0.15,0.13999999999999999,0.01948882746136544,0.013851962037999849,full,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0,20,0.3,0.6,0.3,0.2866666666666667,0.00601654775210069,0.010779486845119313,full,hierarchical,whole_run,0.4,0.5,0.5,0.4,0.6,0.4333333333333333,0.36,0.014440651011196575,0.010417826276946804,0.010613825104076807,0.0601178851724761,,,,,
tier0_tier1,20,0.2,0.4,0.2,0.19714285714285715,0.003094158560132468,0.0068812677278231454,full,hierarchical,whole_run,0.5,0.8,0.2,0.1875,0.3125,0.2,0.1738095238095238,0.023718861521633054,0.026936483984079142,0.012932304962502816,-0.05404514604077244,,,,,
tier0_tier1_tier2,20,0.25,0.4,0.25,0.18,0.01606566105601869,0.019379858940962405,full,hierarchical,whole_run,0.35,0.75,0.25,0.26666666666666666,0.3333333333333333,0.25,0.17230769230769233,0.01954900206020432,0.01753944170399245,0.0052583706406391425,0.07434108955146201,,,,,
tier0,20,0.25,0.7,0.25,0.2202686202686203,0.0057872754949800185,0.015229254842307194,full,hierarchical,post_alert_window,0.4,0.85,0.15,0.23529411764705882,0.7058823529411765,0.2333333333333333,0.2087301587301587,0.014440651011196575,0.010417826276946804,0.010613825104076807,-0.016287541694742953,,,,,
tier0_tier1,20,0.25,0.45,0.25,0.2582051282051282,-0.009980097084711427,0.003924366277398422,full,hierarchical,post_alert_window,0.5,0.55,0.45,0.2727272727272727,0.36363636363636365,0.26666666666666666,0.29047619047619044,0.023718861521633054,0.026936483984079142,0.012932304962502816,0.019141445008455587,,,,,
tier0_tier1_tier2,20,0.25,0.35,0.25,0.18571428571428572,0.003190971763550232,0.009228086319898285,full,hierarchical,post_alert_window,0.35,0.8,0.2,0.1875,0.25,0.2,0.1393939393939394,0.01954900206020432,0.01753944170399245,0.0052583706406391425,-0.10961299034773164,,,,,
tier0,20,0.6,0.8,0.5,0.4218181818181818,0.03719978544656814,0.03743195050654234,full,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.45,0.7,0.36111111111111116,0.3054626532887403,0.024353488586144702,0.028978114863226212,full,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.55,0.95,0.638888888888889,0.5423280423280423,0.02041536938125988,0.01635624069151373,full,family_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,,,,,,,full,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1,20,,,,,,,full,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1_tier2,20,,,,,,,full,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
