config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,trained,-0.016287541694742953,16,0.8,0.19999999999999996,0.25,0.6875,0.2333333333333333,0.21428571428571427,full
tier0,conf_0.00,0.0,16,0.8,0.19999999999999996,0.25,0.6875,0.2333333333333333,0.21428571428571427,full
tier0,conf_0.05,0.05,16,0.8,0.19999999999999996,0.25,0.6875,0.2333333333333333,0.21428571428571427,full
tier0,conf_0.10,0.1,9,0.45,0.55,0.1111111111111111,0.6666666666666666,0.1,0.08,full
tier0,conf_0.15,0.15,6,0.3,0.7,0.16666666666666666,0.6666666666666666,0.125,0.1,full
tier0,conf_0.20,0.2,4,0.2,0.8,0.25,0.75,0.25,0.13333333333333333,full
tier0,conf_0.25,0.25,2,0.1,0.9,0.0,1.0,0.0,0.0,full
tier0_tier1,conf_0.00,0.0,12,0.6,0.4,0.25,0.4166666666666667,0.26666666666666666,0.2571428571428571,full
tier0_tier1,trained,0.019141445008455587,11,0.55,0.44999999999999996,0.2727272727272727,0.45454545454545453,0.26666666666666666,0.26666666666666666,full
tier0_tier1,conf_0.05,0.05,6,0.3,0.7,0.16666666666666666,0.3333333333333333,0.2,0.1,full
tier0_tier1,conf_0.10,0.1,6,0.3,0.7,0.16666666666666666,0.3333333333333333,0.2,0.1,full
tier0_tier1,conf_0.15,0.15,5,0.25,0.75,0.0,0.2,0.0,0.0,full
tier0_tier1,conf_0.20,0.2,1,0.05,0.95,0.0,0.0,0.0,0.0,full
tier0_tier1,conf_0.25,0.25,1,0.05,0.95,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,trained,-0.10961299034773164,17,0.85,0.15000000000000002,0.23529411764705882,0.29411764705882354,0.2333333333333333,0.18,full
tier0_tier1_tier2,conf_0.00,0.0,14,0.7,0.30000000000000004,0.21428571428571427,0.2857142857142857,0.2333333333333333,0.18095238095238092,full
tier0_tier1_tier2,conf_0.05,0.05,8,0.4,0.6,0.25,0.25,0.3,0.2333333333333333,full
tier0_tier1_tier2,conf_0.10,0.1,6,0.3,0.7,0.3333333333333333,0.3333333333333333,0.3,0.2333333333333333,full
tier0_tier1_tier2,conf_0.15,0.15,3,0.15,0.85,0.3333333333333333,0.3333333333333333,0.25,0.13333333333333333,full
tier0_tier1_tier2,conf_0.20,0.2,2,0.1,0.9,0.5,0.5,0.5,0.2,full
tier0_tier1_tier2,conf_0.25,0.25,2,0.1,0.9,0.5,0.5,0.5,0.2,full
