config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,conf_0.00,0.0,13,0.65,0.35,0.38461538461538464,0.5384615384615384,0.35,0.2690909090909091,full
tier0,conf_0.05,0.05,11,0.55,0.44999999999999996,0.45454545454545453,0.5454545454545454,0.4,0.27999999999999997,full
tier0,conf_0.10,0.1,6,0.3,0.7,0.5,0.5,0.4,0.26,full
tier0,trained,0.11335650251706092,6,0.3,0.7,0.5,0.5,0.4,0.26,full
tier0,conf_0.15,0.15,6,0.3,0.7,0.5,0.5,0.4,0.26,full
tier0,conf_0.20,0.2,4,0.2,0.8,0.5,0.5,0.3333333333333333,0.16,full
tier0,conf_0.25,0.25,3,0.15,0.85,0.6666666666666666,0.6666666666666666,0.5,0.2,full
tier0_tier1,conf_0.00,0.0,15,0.75,0.25,0.3333333333333333,0.5333333333333333,0.35,0.3442857142857143,full
tier0_tier1,trained,0.0364222717665737,12,0.6,0.4,0.3333333333333333,0.5833333333333334,0.29999999999999993,0.2833333333333333,full
tier0_tier1,conf_0.05,0.05,10,0.5,0.5,0.3,0.6,0.2333333333333333,0.21000000000000002,full
tier0_tier1,conf_0.10,0.1,6,0.3,0.7,0.0,0.5,0.0,0.0,full
tier0_tier1,conf_0.15,0.15,2,0.1,0.9,0.0,1.0,0.0,0.0,full
tier0_tier1,conf_0.20,0.2,2,0.1,0.9,0.0,1.0,0.0,0.0,full
tier0_tier1,conf_0.25,0.25,0,0.0,1.0,,,,,full
tier0_tier1_tier2,conf_0.00,0.0,17,0.85,0.15000000000000002,0.23529411764705882,0.47058823529411764,0.2333333333333333,0.2,full
tier0_tier1_tier2,trained,0.04386500236107997,12,0.6,0.4,0.25,0.5833333333333334,0.2,0.2,full
tier0_tier1_tier2,conf_0.05,0.05,12,0.6,0.4,0.25,0.5833333333333334,0.2,0.2,full
tier0_tier1_tier2,conf_0.10,0.1,10,0.5,0.5,0.3,0.7,0.3,0.21333333333333332,full
tier0_tier1_tier2,conf_0.15,0.15,5,0.25,0.75,0.0,0.6,0.0,0.0,full
tier0_tier1_tier2,conf_0.20,0.2,3,0.15,0.85,0.0,0.3333333333333333,0.0,0.0,full
tier0_tier1_tier2,conf_0.25,0.25,2,0.1,0.9,0.0,0.5,0.0,0.0,full
