config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile,diagnosis_target,diagnosis_mode,family_acc,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,mean_family_margin,median_family_margin,family_margin_tau,confidence_tau,status,min_class_count,min_group_count,group_key,include_workload
tier0,20,0.35,0.6,0.35,0.3277777777777778,0.022144693887356813,0.017374870366922868,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.2,0.6,0.2,0.13426573426573427,0.014509561806492322,0.01746229392925569,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.35,0.75,0.35,0.352014652014652,0.013032624319057865,0.00790388697519849,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,0.25,0.5,0.25,0.21777777777777776,0.02098966906934251,0.018667121635880385,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1,20,0.1,0.3,0.1,0.10303030303030303,0.08407474824554331,0.06326843600696315,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.15,0.4,0.15,0.1638095238095238,0.06369159336207186,0.02939369906740877,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0,20,0.4,0.55,0.4,0.3624242424242424,-0.008017817609608688,0.0010382407345796152,mixed,hierarchical,whole_run,0.5,0.35,0.65,0.5714285714285714,0.5714285714285714,0.4,0.29333333333333333,0.016543410100444987,0.01609842235551474,0.011657188960441447,0.08974605746772253,,,,,
tier0_tier1,20,0.25,0.55,0.25,0.1914085914085914,-0.005791913659297094,3.915538773625882e-05,mixed,hierarchical,whole_run,0.45,0.45,0.55,0.4444444444444444,0.6666666666666666,0.4666666666666666,0.31333333333333335,0.026178317639090093,0.027628042162326942,0.01001246014209,0.03213595050848178,,,,,
tier0_tier1_tier2,20,0.25,0.7,0.25,0.23290043290043289,0.0019255918004837697,0.00441016954974173,mixed,hierarchical,whole_run,0.4,0.45,0.55,0.3333333333333333,0.7777777777777778,0.4,0.3,0.022908357094940036,0.017718709693035316,0.015561313584550701,0.10442784983221498,,,,,
tier0,20,0.35,0.6,0.35,0.336031746031746,-0.0169865314189928,0.013661643965702658,mixed,hierarchical,post_alert_window,0.5,0.45,0.55,0.4444444444444444,0.5555555555555556,0.26666666666666666,0.25142857142857145,0.016543410100444987,0.01609842235551474,0.011657188960441447,-0.026378605578686074,,,,,
tier0_tier1,20,0.25,0.35,0.25,0.158974358974359,-0.08262590105786369,-0.05568310901586823,mixed,hierarchical,post_alert_window,0.45,0.55,0.45,0.2727272727272727,0.36363636363636365,0.3,0.19428571428571428,0.026178317639090093,0.027628042162326942,0.01001246014209,-0.13433092447525657,,,,,
tier0_tier1_tier2,20,0.15,0.35,0.15,0.11272727272727275,0.0006046169429923101,0.000754921285971627,mixed,hierarchical,post_alert_window,0.4,0.65,0.35,0.07692307692307693,0.3076923076923077,0.06666666666666667,0.05714285714285714,0.022908357094940036,0.017718709693035316,0.015561313584550701,-0.05093057485869612,,,,,
tier0,20,0.65,0.9,0.5833333333333334,0.47222222222222215,0.03195958102244682,0.0386484541237211,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.45,0.8,0.4166666666666667,0.3356643356643357,0.021206016830709717,0.02007933504859255,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.55,0.7,0.5277777777777778,0.4873015873015873,0.02065430647618995,0.01940363953365723,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1_tier2,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
