config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,trained,-0.07460498759087983,14,0.7,0.30000000000000004,0.2857142857142857,0.5,0.26666666666666666,0.18666666666666668,full
tier0,conf_0.00,0.0,14,0.7,0.30000000000000004,0.2857142857142857,0.5,0.26666666666666666,0.18666666666666668,full
tier0,conf_0.05,0.05,8,0.4,0.6,0.5,0.75,0.3333333333333333,0.25142857142857145,full
tier0,conf_0.10,0.1,6,0.3,0.7,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.3,full
tier0,conf_0.15,0.15,2,0.1,0.9,0.0,0.5,0.0,0.0,full
tier0,conf_0.20,0.2,0,0.0,1.0,,,,,full
tier0,conf_0.25,0.25,0,0.0,1.0,,,,,full
tier0_tier1,conf_0.00,0.0,13,0.65,0.35,0.3076923076923077,0.46153846153846156,0.4166666666666667,0.29714285714285715,full
tier0_tier1,trained,0.03374777816219893,10,0.5,0.5,0.3,0.4,0.3333333333333333,0.23714285714285716,full
tier0_tier1,conf_0.05,0.05,8,0.4,0.6,0.25,0.375,0.26666666666666666,0.16666666666666666,full
tier0_tier1,conf_0.10,0.1,6,0.3,0.7,0.16666666666666666,0.3333333333333333,0.2,0.06666666666666667,full
tier0_tier1,conf_0.15,0.15,5,0.25,0.75,0.0,0.2,0.0,0.0,full
tier0_tier1,conf_0.20,0.2,4,0.2,0.8,0.0,0.25,0.0,0.0,full
tier0_tier1,conf_0.25,0.25,2,0.1,0.9,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,trained,-0.09743268882118282,17,0.85,0.15000000000000002,0.23529411764705882,0.29411764705882354,0.21666666666666665,0.18333333333333332,full
tier0_tier1_tier2,conf_0.00,0.0,12,0.6,0.4,0.25,0.3333333333333333,0.2333333333333333,0.21666666666666665,full
tier0_tier1_tier2,conf_0.05,0.05,7,0.35,0.65,0.14285714285714285,0.14285714285714285,0.2,0.06666666666666667,full
tier0_tier1_tier2,conf_0.10,0.1,4,0.2,0.8,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.15,0.15,4,0.2,0.8,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.20,0.2,4,0.2,0.8,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.25,0.25,2,0.1,0.9,0.0,0.0,0.0,0.0,full
