config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile,diagnosis_target,diagnosis_mode,family_acc,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,mean_family_margin,median_family_margin,family_margin_tau,confidence_tau,status,min_class_count,min_group_count,group_key,include_workload
tier0,20,0.3,0.55,0.3,0.22575757575757574,0.026568622702821076,0.02290935198423104,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.3,0.7,0.3,0.2742368742368742,0.017142510532399607,0.015705673078707447,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.45,0.75,0.45,0.47582417582417574,0.014505081944993305,0.010928573317541906,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,0.2,0.55,0.2,0.17525252525252527,0.02009083116528914,0.017834705821587166,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1,20,0.15,0.2,0.15,0.1282051282051282,0.08341102141763188,0.07175974256233818,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.2,0.4,0.2,0.21142857142857144,0.0669663023602521,0.02936803237884325,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0,20,0.4,0.55,0.4,0.3127272727272727,-0.009359675027782456,-0.001788463916781266,mixed,hierarchical,whole_run,0.5,0.5,0.5,0.5,0.6,0.4,0.29333333333333333,0.01710299433165736,0.016506185619050054,0.011352006237876407,0.021723652462228203,,,,,
tier0_tier1,20,0.25,0.65,0.25,0.20606060606060606,-0.0006570105973096707,0.004302432824063104,mixed,hierarchical,whole_run,0.35,0.5,0.5,0.4,0.6,0.4,0.3276190476190476,0.024464672657180695,0.025852926858760502,0.011732758604311173,0.04948597241167509,,,,,
tier0_tier1_tier2,20,0.3,0.75,0.3,0.2805194805194805,-0.0005670395855573287,0.0032623169369902644,mixed,hierarchical,whole_run,0.35,0.45,0.55,0.4444444444444444,0.8888888888888888,0.5,0.36,0.020789397458150505,0.01772503369160043,0.014803203723029412,0.06907928325963053,,,,,
tier0,20,0.4,0.6,0.4,0.36875901875901873,-0.01990437708355766,0.0035628181043310253,mixed,hierarchical,post_alert_window,0.5,0.55,0.45,0.36363636363636365,0.5454545454545454,0.26666666666666666,0.23809523809523808,0.01710299433165736,0.016506185619050054,0.011352006237876407,-0.08841312401692769,,,,,
tier0_tier1,20,0.3,0.35,0.3,0.2,-0.0602139865591564,-0.017029253707046388,mixed,hierarchical,post_alert_window,0.35,0.65,0.35,0.38461538461538464,0.38461538461538464,0.3333333333333333,0.2642857142857143,0.024464672657180695,0.025852926858760502,0.011732758604311173,-0.11644839395651602,,,,,
tier0_tier1_tier2,20,0.15,0.4,0.15,0.10909090909090909,0.0009477766058757914,0.011229390780279597,mixed,hierarchical,post_alert_window,0.35,0.6,0.4,0.08333333333333333,0.3333333333333333,0.06666666666666667,0.05714285714285714,0.020789397458150505,0.01772503369160043,0.014803203723029412,-0.07924424150868356,,,,,
tier0,20,0.6,0.9,0.5,0.4218181818181818,0.0352239054935908,0.03736416578585,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.45,0.75,0.4166666666666667,0.3356643356643357,0.024316048001116235,0.029191388447607047,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.55,0.7,0.5277777777777778,0.4871794871794872,0.024170689402238054,0.025280342135467565,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1_tier2,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
