config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,conf_0.00,0.0,15,0.75,0.25,0.3333333333333333,0.5333333333333333,0.3125,0.20888888888888885,mixed
tier0,conf_0.05,0.05,11,0.55,0.44999999999999996,0.45454545454545453,0.6363636363636364,0.35416666666666663,0.23428571428571426,mixed
tier0,conf_0.10,0.1,8,0.4,0.6,0.5,0.625,0.3125,0.22000000000000003,mixed
tier0,conf_0.15,0.15,6,0.3,0.7,0.5,0.6666666666666666,0.25,0.13333333333333333,mixed
tier0,trained,0.18181474938615927,6,0.3,0.7,0.5,0.6666666666666666,0.25,0.13333333333333333,mixed
tier0,conf_0.20,0.2,5,0.25,0.75,0.6,0.6,0.375,0.15,mixed
tier0,conf_0.25,0.25,4,0.2,0.8,0.75,0.75,0.5,0.17142857142857143,mixed
tier0_tier1,conf_0.00,0.0,15,0.75,0.25,0.13333333333333333,0.3333333333333333,0.2,0.08888888888888888,mixed
tier0_tier1,conf_0.05,0.05,11,0.55,0.44999999999999996,0.18181818181818182,0.36363636363636365,0.2,0.11428571428571428,mixed
tier0_tier1,conf_0.10,0.1,11,0.55,0.44999999999999996,0.18181818181818182,0.36363636363636365,0.2,0.11428571428571428,mixed
tier0_tier1,trained,0.11647515123772627,9,0.45,0.55,0.1111111111111111,0.2222222222222222,0.2,0.1,mixed
tier0_tier1,conf_0.15,0.15,6,0.3,0.7,0.16666666666666666,0.3333333333333333,0.2,0.13333333333333333,mixed
tier0_tier1,conf_0.20,0.2,3,0.15,0.85,0.0,0.3333333333333333,0.0,0.0,mixed
tier0_tier1,conf_0.25,0.25,1,0.05,0.95,0.0,1.0,0.0,0.0,mixed
tier0_tier1_tier2,trained,-0.031234147030539124,16,0.8,0.19999999999999996,0.375,0.5,0.4333333333333333,0.38539682539682535,mixed
tier0_tier1_tier2,conf_0.00,0.0,15,0.75,0.25,0.4,0.5333333333333333,0.45,0.4109523809523809,mixed
tier0_tier1_tier2,conf_0.05,0.05,11,0.55,0.44999999999999996,0.36363636363636365,0.45454545454545453,0.36666666666666664,0.3238095238095238,mixed
tier0_tier1_tier2,conf_0.10,0.1,9,0.45,0.55,0.3333333333333333,0.4444444444444444,0.4,0.29999999999999993,mixed
tier0_tier1_tier2,conf_0.15,0.15,5,0.25,0.75,0.4,0.6,0.5,0.2333333333333333,mixed
tier0_tier1_tier2,conf_0.20,0.2,3,0.15,0.85,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.1,mixed
tier0_tier1_tier2,conf_0.25,0.25,2,0.1,0.9,0.0,0.5,0.0,0.0,mixed
