config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,conf_0.00,0.0,14,0.7,0.30000000000000004,0.35714285714285715,0.5714285714285714,0.4333333333333333,0.3276190476190476,mixed
tier0,conf_0.05,0.05,11,0.55,0.44999999999999996,0.36363636363636365,0.5454545454545454,0.3333333333333333,0.21428571428571427,mixed
tier0,trained,0.0601178851724761,10,0.5,0.5,0.4,0.6,0.3333333333333333,0.22857142857142856,mixed
tier0,conf_0.10,0.1,8,0.4,0.6,0.25,0.5,0.16666666666666666,0.11428571428571428,mixed
tier0,conf_0.15,0.15,6,0.3,0.7,0.3333333333333333,0.5,0.16666666666666666,0.11428571428571428,mixed
tier0,conf_0.20,0.2,4,0.2,0.8,0.5,0.75,0.3333333333333333,0.13333333333333333,mixed
tier0,conf_0.25,0.25,4,0.2,0.8,0.5,0.75,0.3333333333333333,0.13333333333333333,mixed
tier0_tier1,conf_0.00,0.0,15,0.75,0.25,0.26666666666666666,0.4666666666666667,0.31666666666666665,0.20714285714285713,mixed
tier0_tier1,conf_0.05,0.05,12,0.6,0.4,0.25,0.4166666666666667,0.3,0.15714285714285714,mixed
tier0_tier1,trained,0.05209761278244999,12,0.6,0.4,0.25,0.4166666666666667,0.3,0.15714285714285714,mixed
tier0_tier1,conf_0.10,0.1,10,0.5,0.5,0.3,0.4,0.3,0.19047619047619047,mixed
tier0_tier1,conf_0.15,0.15,7,0.35,0.65,0.14285714285714285,0.2857142857142857,0.2,0.13333333333333333,mixed
tier0_tier1,conf_0.20,0.2,3,0.15,0.85,0.0,0.0,0.0,0.0,mixed
tier0_tier1,conf_0.25,0.25,2,0.1,0.9,0.0,0.0,0.0,0.0,mixed
tier0_tier1_tier2,trained,-0.06252735559060783,17,0.85,0.15000000000000002,0.4117647058823529,0.5882352941176471,0.41666666666666663,0.42666666666666664,mixed
tier0_tier1_tier2,conf_0.00,0.0,16,0.8,0.19999999999999996,0.375,0.5625,0.3833333333333333,0.3933333333333333,mixed
tier0_tier1_tier2,conf_0.05,0.05,13,0.65,0.35,0.3076923076923077,0.5384615384615384,0.3,0.25272727272727274,mixed
tier0_tier1_tier2,conf_0.10,0.1,11,0.55,0.44999999999999996,0.18181818181818182,0.45454545454545453,0.13333333333333333,0.07272727272727272,mixed
tier0_tier1_tier2,conf_0.15,0.15,7,0.35,0.65,0.2857142857142857,0.5714285714285714,0.25,0.1,mixed
tier0_tier1_tier2,conf_0.20,0.2,5,0.25,0.75,0.4,0.4,0.25,0.11428571428571428,mixed
tier0_tier1_tier2,conf_0.25,0.25,1,0.05,0.95,1.0,1.0,1.0,0.2,mixed
