config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,conf_0.00,0.0,13,0.65,0.35,0.38461538461538464,0.46153846153846156,0.35,0.2690909090909091,mixed
tier0,conf_0.05,0.05,11,0.55,0.44999999999999996,0.45454545454545453,0.5454545454545454,0.4,0.27999999999999997,mixed
tier0,trained,0.09772281488894888,8,0.4,0.6,0.5,0.5,0.4,0.2742857142857143,mixed
tier0,conf_0.10,0.1,8,0.4,0.6,0.5,0.5,0.4,0.2742857142857143,mixed
tier0,conf_0.15,0.15,6,0.3,0.7,0.5,0.5,0.4,0.26,mixed
tier0,conf_0.20,0.2,4,0.2,0.8,0.5,0.5,0.3333333333333333,0.16,mixed
tier0,conf_0.25,0.25,3,0.15,0.85,0.6666666666666666,0.6666666666666666,0.5,0.2,mixed
tier0_tier1,conf_0.00,0.0,13,0.65,0.35,0.3076923076923077,0.6153846153846154,0.31666666666666665,0.2838095238095238,mixed
tier0_tier1,trained,0.007204357985160189,12,0.6,0.4,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.31714285714285717,mixed
tier0_tier1,conf_0.05,0.05,5,0.25,0.75,0.2,0.6,0.3333333333333333,0.06666666666666667,mixed
tier0_tier1,conf_0.10,0.1,5,0.25,0.75,0.2,0.6,0.3333333333333333,0.06666666666666667,mixed
tier0_tier1,conf_0.15,0.15,5,0.25,0.75,0.2,0.6,0.3333333333333333,0.06666666666666667,mixed
tier0_tier1,conf_0.20,0.2,1,0.05,0.95,1.0,1.0,1.0,0.2,mixed
tier0_tier1,conf_0.25,0.25,1,0.05,0.95,1.0,1.0,1.0,0.2,mixed
tier0_tier1_tier2,conf_0.00,0.0,14,0.7,0.30000000000000004,0.35714285714285715,0.7142857142857143,0.29999999999999993,0.3053968253968254,mixed
tier0_tier1_tier2,conf_0.05,0.05,8,0.4,0.6,0.25,0.75,0.3,0.2571428571428571,mixed
tier0_tier1_tier2,trained,0.08710767077066542,5,0.25,0.75,0.4,0.6,0.5,0.27999999999999997,mixed
tier0_tier1_tier2,conf_0.10,0.1,4,0.2,0.8,0.25,0.5,0.3333333333333333,0.08,mixed
tier0_tier1_tier2,conf_0.15,0.15,1,0.05,0.95,1.0,1.0,1.0,0.2,mixed
tier0_tier1_tier2,conf_0.20,0.2,1,0.05,0.95,1.0,1.0,1.0,0.2,mixed
tier0_tier1_tier2,conf_0.25,0.25,0,0.0,1.0,,,,,mixed
