config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile,diagnosis_target,diagnosis_mode,family_acc,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,mean_family_margin,median_family_margin,family_margin_tau,confidence_tau,status,min_class_count,min_group_count,group_key,include_workload
tier0,20,0.35,0.55,0.35,0.29848484848484846,0.028863243657400017,0.022491135161593068,full,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.2,0.55,0.2,0.17714285714285713,0.015066896146196973,0.009763734987968675,full,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.3,0.5,0.3,0.20666666666666664,0.022307189766788194,0.019372044083380974,full,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,0.1,0.65,0.1,0.0808080808080808,0.01600055596677144,0.01330575518508649,full,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1,20,0.3,0.45,0.3,0.2571428571428571,0.024307882060501794,0.018015264353046012,full,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.2,0.4,0.2,0.19603174603174603,0.017081952032271183,0.015797004501864248,full,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0,20,0.4,0.6,0.4,0.32606060606060605,-0.013402881156770042,-0.006152408550509442,full,hierarchical,whole_run,0.55,0.45,0.55,0.4444444444444444,0.5555555555555556,0.4,0.29333333333333333,0.016780819669958334,0.016473814293981554,0.009515353748621062,0.021043489856150635,,,,,
tier0_tier1,20,0.3,0.6,0.3,0.3038095238095238,0.011134176100817466,0.013245238607802579,full,hierarchical,whole_run,0.4,0.65,0.35,0.15384615384615385,0.46153846153846156,0.15,0.16,0.024183274879652994,0.023917923561865697,0.010399559453534107,0.0,,,,,
tier0_tier1_tier2,20,0.25,0.45,0.25,0.1688888888888889,0.013275247010144636,0.016218338565187063,full,hierarchical,whole_run,0.35,0.6,0.4,0.25,0.4166666666666667,0.3333333333333333,0.18,0.020262341908076957,0.019255210653444255,0.006039923443188781,0.03715784742454138,,,,,
tier0,20,0.4,0.6,0.4,0.3555555555555555,-0.01739076227600523,0.0007207813975997207,full,hierarchical,post_alert_window,0.55,0.7,0.3,0.5,0.7142857142857143,0.4666666666666666,0.4204761904761904,0.016780819669958334,0.016473814293981554,0.009515353748621062,-0.10564665906911835,,,,,
tier0_tier1,20,0.35,0.55,0.35,0.34222222222222215,-0.0037813973157426613,0.00047421017516102726,full,hierarchical,post_alert_window,0.4,0.55,0.45,0.2727272727272727,0.45454545454545453,0.2,0.22666666666666666,0.024183274879652994,0.023917923561865697,0.010399559453534107,0.041609639900948125,,,,,
tier0_tier1_tier2,20,0.3,0.4,0.3,0.23714285714285716,-0.007123874665612495,0.00013184211720296268,full,hierarchical,post_alert_window,0.35,0.6,0.4,0.3333333333333333,0.4166666666666667,0.3,0.26,0.020262341908076957,0.019255210653444255,0.006039923443188781,-0.07429927161580319,,,,,
tier0,20,0.6,0.85,0.5,0.4218181818181818,0.038932468531429995,0.03952708752924443,full,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.45,0.85,0.36111111111111116,0.30735930735930733,0.020196372853098686,0.016610332319333898,full,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.5,0.95,0.5555555555555556,0.5087719298245613,0.017230477182732518,0.014107344644380904,full,family_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,,,,,,,full,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1,20,,,,,,,full,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1_tier2,20,,,,,,,full,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
