config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,trained,-0.01648167526495855,14,0.7,0.30000000000000004,0.21428571428571427,0.5714285714285714,0.2,0.22380952380952382,mixed
tier0,conf_0.00,0.0,13,0.65,0.35,0.23076923076923078,0.5384615384615384,0.2333333333333333,0.2571428571428571,mixed
tier0,conf_0.05,0.05,7,0.35,0.65,0.2857142857142857,0.42857142857142855,0.3333333333333333,0.18,mixed
tier0,conf_0.10,0.1,6,0.3,0.7,0.3333333333333333,0.5,0.375,0.2,mixed
tier0,conf_0.15,0.15,4,0.2,0.8,0.5,0.75,0.5,0.2333333333333333,mixed
tier0,conf_0.20,0.2,1,0.05,0.95,1.0,1.0,1.0,0.2,mixed
tier0,conf_0.25,0.25,1,0.05,0.95,1.0,1.0,1.0,0.2,mixed
tier0_tier1,conf_0.00,0.0,13,0.65,0.35,0.23076923076923078,0.46153846153846156,0.26666666666666666,0.1688888888888889,mixed
tier0_tier1,trained,0.029110257715660684,9,0.45,0.55,0.2222222222222222,0.5555555555555556,0.26666666666666666,0.14666666666666667,mixed
tier0_tier1,conf_0.05,0.05,8,0.4,0.6,0.25,0.5,0.3,0.18,mixed
tier0_tier1,conf_0.10,0.1,5,0.25,0.75,0.2,0.6,0.2,0.1,mixed
tier0_tier1,conf_0.15,0.15,1,0.05,0.95,0.0,0.0,0.0,0.0,mixed
tier0_tier1,conf_0.20,0.2,0,0.0,1.0,,,,,mixed
tier0_tier1,conf_0.25,0.25,0,0.0,1.0,,,,,mixed
tier0_tier1_tier2,conf_0.00,0.0,16,0.8,0.19999999999999996,0.125,0.6875,0.13333333333333333,0.10666666666666666,mixed
tier0_tier1_tier2,trained,0.049678812314825974,6,0.3,0.7,0.16666666666666666,0.6666666666666666,0.2,0.06666666666666667,mixed
tier0_tier1_tier2,conf_0.05,0.05,6,0.3,0.7,0.16666666666666666,0.6666666666666666,0.2,0.06666666666666667,mixed
tier0_tier1_tier2,conf_0.10,0.1,3,0.15,0.85,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.1,mixed
tier0_tier1_tier2,conf_0.15,0.15,3,0.15,0.85,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.1,mixed
tier0_tier1_tier2,conf_0.20,0.2,1,0.05,0.95,1.0,1.0,1.0,0.2,mixed
tier0_tier1_tier2,conf_0.25,0.25,0,0.0,1.0,,,,,mixed
