config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile,diagnosis_target,diagnosis_mode,family_acc,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,mean_family_margin,median_family_margin,family_margin_tau,confidence_tau,status,min_class_count,min_group_count,group_key,include_workload
tier0,20,0.3,0.55,0.3,0.23896103896103896,0.02866236761961396,0.02173910090379226,full,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.2,0.4,0.2,0.18333333333333332,0.014478678081399554,0.009120242951583049,full,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.3,0.5,0.3,0.20666666666666664,0.02457553876868492,0.018904732641716798,full,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,0.15,0.65,0.15,0.15333333333333335,0.017588216603185425,0.016076743049881673,full,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1,20,0.3,0.45,0.3,0.26095238095238094,0.021979880044563634,0.01726891749924278,full,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.15,0.35,0.15,0.1288888888888889,0.01988491897549276,0.014535424376956665,full,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0,20,0.4,0.55,0.4,0.32,-0.010340810878213227,0.007364232827129044,full,hierarchical,whole_run,0.55,0.25,0.75,0.4,0.4,0.3333333333333333,0.16,0.01637798380530815,0.017850796993189803,0.012289005046151422,0.13234932392616694,,,,,
tier0_tier1,20,0.25,0.6,0.25,0.22666666666666666,0.004319542770063559,-0.0006813340619905989,full,hierarchical,whole_run,0.4,0.8,0.2,0.25,0.5625,0.2333333333333333,0.23714285714285716,0.02372994389238752,0.025433683743273497,0.009152816651948135,-0.03658388832708977,,,,,
tier0_tier1_tier2,20,0.25,0.45,0.25,0.18,0.015714798415613497,0.01743251992299301,full,hierarchical,whole_run,0.35,0.65,0.35,0.23076923076923078,0.38461538461538464,0.3333333333333333,0.18,0.01995426515398823,0.018324150762905916,0.005841381433935536,0.03320459394391802,,,,,
tier0,20,0.4,0.65,0.4,0.3536796536796537,-0.01048446288417218,0.005169130227141022,full,hierarchical,post_alert_window,0.55,0.7,0.3,0.42857142857142855,0.7142857142857143,0.4333333333333333,0.38,0.01637798380530815,0.017850796993189803,0.012289005046151422,-0.044984441973796994,,,,,
tier0_tier1,20,0.35,0.55,0.35,0.3333333333333333,-0.013142720331370903,-0.014574361109908368,full,hierarchical,post_alert_window,0.4,0.45,0.55,0.3333333333333333,0.4444444444444444,0.25,0.24000000000000005,0.02372994389238752,0.025433683743273497,0.009152816651948135,0.024265091089812924,,,,,
tier0_tier1_tier2,20,0.25,0.35,0.25,0.18571428571428572,0.005495934137240624,0.005750488594329056,full,hierarchical,post_alert_window,0.35,0.8,0.2,0.1875,0.25,0.2,0.1393939393939394,0.01995426515398823,0.018324150762905916,0.005841381433935536,-0.12860936828459654,,,,,
tier0,20,0.6,0.8,0.5,0.4218181818181818,0.038262063786692016,0.03594209155099061,full,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.45,0.75,0.36111111111111116,0.30735930735930733,0.021374522971353276,0.02218230822694879,full,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.45,0.95,0.47222222222222227,0.4444444444444444,0.018868804838065672,0.015007239279289819,full,family_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,,,,,,,full,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1,20,,,,,,,full,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1_tier2,20,,,,,,,full,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
