config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile,diagnosis_target,diagnosis_mode,family_acc,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,mean_family_margin,median_family_margin,family_margin_tau,confidence_tau,status,min_class_count,min_group_count,group_key,include_workload
tier0,20,0.3,0.65,0.3,0.23896103896103896,0.026698601715311226,0.019982464930021315,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.3,0.7,0.3,0.21611721611721615,0.0200044849871919,0.013065207155420783,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.55,0.7,0.55,0.5532600732600732,0.01885262592136535,0.01580867704937544,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,0.25,0.5,0.25,0.2431746031746032,0.01690896838759222,0.01135401001042162,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1,20,0.15,0.35,0.15,0.1282051282051282,0.11173822978431028,0.0666471425154166,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.1,0.35,0.1,0.1,0.0984407115422665,0.02783463971311856,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0,20,0.35,0.65,0.35,0.3033766233766234,-0.00031594314687284283,0.011054097433066304,mixed,hierarchical,whole_run,0.55,0.45,0.55,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.26,0.013404838655504205,0.013554711144259778,0.010002185614060601,0.1249611237958848,,,,,
tier0_tier1,20,0.25,0.65,0.25,0.19555555555555554,0.002748159724930692,0.005417605758859606,mixed,hierarchical,whole_run,0.45,0.6,0.4,0.3333333333333333,0.6666666666666666,0.4666666666666666,0.26666666666666666,0.020520276063904205,0.017127615206577008,0.013184605579734828,0.03398004905324306,,,,,
tier0_tier1_tier2,20,0.45,0.7,0.45,0.4238095238095238,0.007495464328355658,0.005760243464107723,mixed,hierarchical,whole_run,0.3,0.5,0.5,0.5,0.9,0.4666666666666666,0.3666666666666666,0.020974588578423593,0.015791557410988345,0.01688744191987266,0.08567754678923364,,,,,
tier0,20,0.35,0.55,0.35,0.3433333333333333,-0.025084936950197832,0.004002693366037896,mixed,hierarchical,post_alert_window,0.55,0.45,0.55,0.2222222222222222,0.4444444444444444,0.13333333333333333,0.08888888888888888,0.013404838655504205,0.013554711144259778,0.010002185614060601,0.02056279602989062,,,,,
tier0_tier1,20,0.25,0.35,0.25,0.1706293706293706,-0.048362324544491984,0.001553391724112868,mixed,hierarchical,post_alert_window,0.45,0.65,0.35,0.3076923076923077,0.38461538461538464,0.26666666666666666,0.22222222222222224,0.020520276063904205,0.017127615206577008,0.013184605579734828,-0.22439356819436845,,,,,
tier0_tier1_tier2,20,0.15,0.3,0.15,0.11717171717171718,0.027552651934478634,0.005487211704977235,mixed,hierarchical,post_alert_window,0.3,0.4,0.6,0.0,0.25,0.0,0.0,0.020974588578423593,0.015791557410988345,0.01688744191987266,0.36715129236774835,,,,,
tier0,20,0.55,0.8,0.47222222222222215,0.39855072463768115,0.03438025577968238,0.0371930150695038,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.5,0.75,0.4444444444444445,0.3567447045707916,0.02518411162383869,0.02677026644112261,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.55,0.75,0.5833333333333334,0.5310391363022942,0.02625934174724247,0.026861868098003755,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1_tier2,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
