config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,conf_0.00,0.0,12,0.6,0.4,0.3333333333333333,0.5,0.3,0.24666666666666667,mixed
tier0,trained,0.02056279602989062,11,0.55,0.44999999999999996,0.36363636363636365,0.5454545454545454,0.3,0.27999999999999997,mixed
tier0,conf_0.05,0.05,6,0.3,0.7,0.16666666666666666,0.5,0.125,0.05714285714285714,mixed
tier0,conf_0.10,0.1,2,0.1,0.9,0.5,1.0,0.5,0.13333333333333333,mixed
tier0,conf_0.15,0.15,1,0.05,0.95,1.0,1.0,1.0,0.2,mixed
tier0,conf_0.20,0.2,1,0.05,0.95,1.0,1.0,1.0,0.2,mixed
tier0,conf_0.25,0.25,1,0.05,0.95,1.0,1.0,1.0,0.2,mixed
tier0_tier1,trained,-0.22439356819436845,14,0.7,0.30000000000000004,0.35714285714285715,0.42857142857142855,0.2833333333333333,0.23888888888888887,mixed
tier0_tier1,conf_0.00,0.0,11,0.55,0.44999999999999996,0.18181818181818182,0.2727272727272727,0.2,0.15714285714285714,mixed
tier0_tier1,conf_0.05,0.05,9,0.45,0.55,0.1111111111111111,0.2222222222222222,0.1,0.05714285714285714,mixed
tier0_tier1,conf_0.10,0.1,7,0.35,0.65,0.14285714285714285,0.14285714285714285,0.2,0.06666666666666667,mixed
tier0_tier1,conf_0.15,0.15,6,0.3,0.7,0.16666666666666666,0.16666666666666666,0.2,0.06666666666666667,mixed
tier0_tier1,conf_0.20,0.2,5,0.25,0.75,0.0,0.0,0.0,0.0,mixed
tier0_tier1,conf_0.25,0.25,4,0.2,0.8,0.0,0.0,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.00,0.0,14,0.7,0.30000000000000004,0.14285714285714285,0.2857142857142857,0.11666666666666665,0.12380952380952381,mixed
tier0_tier1_tier2,conf_0.05,0.05,8,0.4,0.6,0.0,0.25,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.10,0.1,6,0.3,0.7,0.0,0.3333333333333333,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.15,0.15,4,0.2,0.8,0.0,0.5,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.20,0.2,4,0.2,0.8,0.0,0.5,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.25,0.25,4,0.2,0.8,0.0,0.5,0.0,0.0,mixed
tier0_tier1_tier2,trained,0.36715129236774835,4,0.2,0.8,0.0,0.5,0.0,0.0,mixed
