config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile,diagnosis_target,diagnosis_mode,family_acc,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,mean_family_margin,median_family_margin,family_margin_tau,confidence_tau,status,min_class_count,min_group_count,group_key,include_workload
tier0,20,0.35,0.55,0.35,0.31333333333333335,0.022311011902340007,0.016958166856988546,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.2,0.6,0.2,0.13426573426573427,0.015545927490174893,0.01828926745977641,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.4,0.8,0.4,0.4126984126984127,0.013026599924575824,0.01039557388015222,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,0.25,0.5,0.25,0.22000000000000003,0.018114499700671853,0.017426087470226184,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1,20,0.1,0.3,0.1,0.10303030303030303,0.10098914766310321,0.04492089167592821,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.15,0.4,0.15,0.16636363636363635,0.09271391145652814,0.02705573418065721,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0,20,0.4,0.55,0.4,0.37333333333333335,-0.001861724876950617,0.0023417650566181364,mixed,hierarchical,whole_run,0.45,0.35,0.65,0.5714285714285714,0.5714285714285714,0.4,0.29333333333333333,0.016130519215230225,0.014983503480802862,0.011969656122410827,0.10654046649321494,,,,,
tier0_tier1,20,0.3,0.55,0.3,0.22575757575757574,-0.0032197414814420676,7.893562571616164e-05,mixed,hierarchical,whole_run,0.45,0.7,0.3,0.2857142857142857,0.5,0.3,0.22603174603174603,0.026305077905304796,0.027989500157900676,0.012765437204327133,-0.03219714250435429,,,,,
tier0_tier1_tier2,20,0.3,0.75,0.3,0.296060606060606,0.0024985460106518877,0.004558067612290176,mixed,hierarchical,whole_run,0.4,0.45,0.55,0.3333333333333333,0.8888888888888888,0.4,0.31333333333333335,0.023062748856965652,0.019749414868237634,0.015051226195104428,0.07531390671148994,,,,,
tier0,20,0.35,0.6,0.35,0.35587301587301584,-0.01088431225192184,0.010695832954937881,mixed,hierarchical,post_alert_window,0.45,0.5,0.5,0.3,0.5,0.2,0.21714285714285717,0.016130519215230225,0.014983503480802862,0.011969656122410827,-0.04325354344466768,,,,,
tier0_tier1,20,0.25,0.35,0.25,0.16666666666666666,-0.061982607969614266,-0.03239505209618604,mixed,hierarchical,post_alert_window,0.45,0.65,0.35,0.3076923076923077,0.38461538461538464,0.26666666666666666,0.21428571428571427,0.026305077905304796,0.027989500157900676,0.012765437204327133,-0.17714342000949201,,,,,
tier0_tier1_tier2,20,0.15,0.3,0.15,0.10666666666666666,0.025797570206079302,0.004286324422181742,mixed,hierarchical,post_alert_window,0.4,0.65,0.35,0.07692307692307693,0.23076923076923078,0.06666666666666667,0.05,0.023062748856965652,0.019749414868237634,0.015051226195104428,-0.01767266933691598,,,,,
tier0,20,0.55,0.9,0.5277777777777778,0.4343434343434343,0.032191686143464855,0.04038041908447966,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.45,0.8,0.4166666666666667,0.3356643356643357,0.02081044275300091,0.02009681526076433,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.5,0.7,0.5,0.44862155388471175,0.02032092115045106,0.01957320170269776,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1_tier2,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
