config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,trained,-0.08841312401692769,12,0.6,0.4,0.4166666666666667,0.5833333333333334,0.3333333333333333,0.30476190476190473,full
tier0,conf_0.00,0.0,11,0.55,0.44999999999999996,0.36363636363636365,0.5454545454545454,0.26666666666666666,0.23809523809523808,full
tier0,conf_0.05,0.05,8,0.4,0.6,0.5,0.75,0.3333333333333333,0.27142857142857146,full
tier0,conf_0.10,0.1,7,0.35,0.65,0.42857142857142855,0.7142857142857143,0.3333333333333333,0.26,full
tier0,conf_0.15,0.15,3,0.15,0.85,0.3333333333333333,0.6666666666666666,0.5,0.2,full
tier0,conf_0.20,0.2,2,0.1,0.9,0.0,0.5,0.0,0.0,full
tier0,conf_0.25,0.25,2,0.1,0.9,0.0,0.5,0.0,0.0,full
tier0_tier1,conf_0.00,0.0,14,0.7,0.30000000000000004,0.21428571428571427,0.35714285714285715,0.2,0.21428571428571427,full
tier0_tier1,conf_0.05,0.05,14,0.7,0.30000000000000004,0.21428571428571427,0.35714285714285715,0.2,0.21428571428571427,full
tier0_tier1,conf_0.10,0.1,9,0.45,0.55,0.1111111111111111,0.3333333333333333,0.1,0.1,full
tier0_tier1,conf_0.15,0.15,7,0.35,0.65,0.0,0.2857142857142857,0.0,0.0,full
tier0_tier1,trained,0.19946076698598808,4,0.2,0.8,0.0,0.25,0.0,0.0,full
tier0_tier1,conf_0.20,0.2,4,0.2,0.8,0.0,0.25,0.0,0.0,full
tier0_tier1,conf_0.25,0.25,4,0.2,0.8,0.0,0.25,0.0,0.0,full
tier0_tier1_tier2,trained,-0.11340269039544068,16,0.8,0.19999999999999996,0.1875,0.3125,0.16666666666666666,0.14666666666666667,full
tier0_tier1_tier2,conf_0.00,0.0,8,0.4,0.6,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.05,0.05,7,0.35,0.65,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.10,0.1,4,0.2,0.8,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.15,0.15,1,0.05,0.95,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.20,0.2,1,0.05,0.95,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.25,0.25,1,0.05,0.95,0.0,0.0,0.0,0.0,full
