config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile,diagnosis_target,diagnosis_mode,family_acc,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,mean_family_margin,median_family_margin,family_margin_tau,confidence_tau,status,min_class_count,min_group_count,group_key,include_workload
tier0,20,0.3,0.55,0.3,0.22575757575757574,0.026568622702821076,0.02290935198423104,full,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.25,0.55,0.25,0.2571428571428571,0.015827328860390098,0.011755338462206319,full,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.35,0.55,0.35,0.25666666666666665,0.018746091077283568,0.01668332547498233,full,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,0.2,0.55,0.2,0.17525252525252527,0.02009083116528914,0.017834705821587166,full,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1,20,0.15,0.35,0.15,0.15555555555555553,0.0647730439908314,0.03924526855140675,full,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.1,0.15,0.1,0.07636363636363637,0.024968786585762164,0.02014753678271239,full,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0,20,0.4,0.55,0.4,0.3127272727272727,-0.009359675027782456,-0.001788463916781266,full,hierarchical,whole_run,0.5,0.5,0.5,0.5,0.6,0.4,0.29333333333333333,0.01710299433165736,0.016506185619050054,0.011352006237876407,0.021723652462228203,,,,,
tier0_tier1,20,0.35,0.6,0.35,0.3742857142857142,0.012213935334233417,0.011294068970138321,full,hierarchical,whole_run,0.5,0.7,0.3,0.35714285714285715,0.5714285714285714,0.3333333333333333,0.40444444444444444,0.02244953374823467,0.017471395441848843,0.005200995955517785,0.0,,,,,
tier0_tier1_tier2,20,0.2,0.45,0.2,0.146031746031746,0.012160971375011768,0.01394175170401181,full,hierarchical,whole_run,0.4,0.65,0.35,0.3076923076923077,0.6153846153846154,0.26666666666666666,0.20606060606060606,0.02022414109013835,0.016844901045333965,0.005209567822916891,0.026713238868361258,,,,,
tier0,20,0.4,0.6,0.4,0.36875901875901873,-0.01990437708355766,0.0035628181043310253,full,hierarchical,post_alert_window,0.5,0.55,0.45,0.36363636363636365,0.5454545454545454,0.26666666666666666,0.23809523809523808,0.01710299433165736,0.016506185619050054,0.011352006237876407,-0.08841312401692769,,,,,
tier0_tier1,20,0.25,0.35,0.25,0.21333333333333332,0.0017095784620815234,0.02505412202271362,full,hierarchical,post_alert_window,0.5,0.35,0.65,0.14285714285714285,0.2857142857142857,0.25,0.13333333333333333,0.02244953374823467,0.017471395441848843,0.005200995955517785,0.19946076698598808,,,,,
tier0_tier1_tier2,20,0.2,0.3,0.2,0.15042735042735042,-0.017264916945021774,-0.01896754533091849,full,hierarchical,post_alert_window,0.4,0.55,0.45,0.09090909090909091,0.2727272727272727,0.06666666666666667,0.04444444444444444,0.02022414109013835,0.016844901045333965,0.005209567822916891,-0.11340269039544068,,,,,
tier0,20,0.6,0.9,0.5,0.4218181818181818,0.0352239054935908,0.03736416578585,full,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.45,0.85,0.4166666666666667,0.41904761904761906,0.01631661746309761,0.011304649623714316,full,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.45,0.9,0.5277777777777778,0.49338624338624343,0.014761504991661994,0.013407564700066654,full,family_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,,,,,,,full,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1,20,,,,,,,full,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1_tier2,20,,,,,,,full,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
