config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile,diagnosis_target,diagnosis_mode,family_acc,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,mean_family_margin,median_family_margin,family_margin_tau,confidence_tau,status,min_class_count,min_group_count,group_key,include_workload
tier0,20,0.4,0.5,0.4,0.3388888888888889,0.022842743697325592,0.017983232729136697,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.3,0.5,0.3,0.18461538461538463,0.024302813149773502,0.02496679290173403,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.45,0.6,0.45,0.4256410256410256,0.020482288135919836,0.015911178474334806,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,0.15,0.5,0.15,0.15428571428571428,0.016016765382533583,0.014934720594465642,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1,20,0.2,0.3,0.2,0.1,0.09251341441390085,0.03615262746293775,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.15,0.45,0.15,0.16666666666666666,0.09286174606345146,0.027745443331481046,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0,20,0.25,0.5,0.25,0.19797979797979798,0.0132665052002142,0.011441167733153443,mixed,hierarchical,whole_run,0.4,0.35,0.65,0.42857142857142855,0.5714285714285714,0.3333333333333333,0.26,0.008540830537642674,0.007047531015658807,0.009274270207843431,0.15931966923260926,,,,,
tier0_tier1,20,0.25,0.4,0.25,0.2,0.015091042073185238,0.024561604207045007,mixed,hierarchical,whole_run,0.3,0.45,0.55,0.2222222222222222,0.3333333333333333,0.2,0.11428571428571428,0.016401859938405167,0.013132084936318839,0.011895351636728231,0.11849514023530781,,,,,
tier0_tier1_tier2,20,0.3,0.45,0.3,0.30158730158730157,0.009221034286323279,0.008952687177914503,mixed,hierarchical,whole_run,0.3,0.65,0.35,0.38461538461538464,0.5384615384615384,0.4333333333333333,0.3742857142857143,0.017361052687803236,0.013509751309520195,0.008599826006137038,-0.034957307330917634,,,,,
tier0,20,0.15,0.4,0.15,0.14444444444444443,-0.0007543028663595241,0.012706916797728507,mixed,hierarchical,post_alert_window,0.4,0.8,0.2,0.125,0.3125,0.11666666666666665,0.11111111111111112,0.008540830537642674,0.007047531015658807,0.009274270207843431,-0.07624819876658755,,,,,
tier0_tier1,20,0.1,0.25,0.1,0.1,0.0625012046487118,0.021619600751862186,mixed,hierarchical,post_alert_window,0.3,0.55,0.45,0.0,0.09090909090909091,0.0,0.0,0.016401859938405167,0.013132084936318839,0.011895351636728231,0.03721162509158191,,,,,
tier0_tier1_tier2,20,0.1,0.35,0.1,0.10714285714285714,0.03225660200391452,0.013770003053827848,mixed,hierarchical,post_alert_window,0.3,0.45,0.55,0.0,0.2222222222222222,0.0,0.0,0.017361052687803236,0.013509751309520195,0.008599826006137038,0.1379795561528996,,,,,
tier0,20,0.5,0.75,0.4444444444444445,0.37878787878787873,0.028843197480250264,0.03104226009220347,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.5,0.65,0.4444444444444445,0.35497835497835495,0.02531987584675286,0.026886234766651695,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.45,0.75,0.5277777777777778,0.4440422322775264,0.028117472235538177,0.029644357086399384,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1_tier2,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
