config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,conf_0.00,0.0,12,0.6,0.4,0.3333333333333333,0.4166666666666667,0.26666666666666666,0.23714285714285716,full
tier0,trained,0.02493589457400923,11,0.55,0.44999999999999996,0.2727272727272727,0.36363636363636365,0.16666666666666666,0.15714285714285714,full
tier0,conf_0.05,0.05,7,0.35,0.65,0.42857142857142855,0.42857142857142855,0.29166666666666663,0.21333333333333332,full
tier0,conf_0.10,0.1,2,0.1,0.9,0.5,0.5,0.5,0.2,full
tier0,conf_0.15,0.15,2,0.1,0.9,0.5,0.5,0.5,0.2,full
tier0,conf_0.20,0.2,1,0.05,0.95,1.0,1.0,1.0,0.2,full
tier0,conf_0.25,0.25,1,0.05,0.95,1.0,1.0,1.0,0.2,full
tier0_tier1,conf_0.00,0.0,13,0.65,0.35,0.07692307692307693,0.3076923076923077,0.05,0.05714285714285714,full
tier0_tier1,conf_0.05,0.05,11,0.55,0.44999999999999996,0.09090909090909091,0.2727272727272727,0.06666666666666667,0.06666666666666667,full
tier0_tier1,conf_0.10,0.1,8,0.4,0.6,0.0,0.25,0.0,0.0,full
tier0_tier1,conf_0.15,0.15,7,0.35,0.65,0.0,0.2857142857142857,0.0,0.0,full
tier0_tier1,conf_0.20,0.2,7,0.35,0.65,0.0,0.2857142857142857,0.0,0.0,full
tier0_tier1,conf_0.25,0.25,7,0.35,0.65,0.0,0.2857142857142857,0.0,0.0,full
tier0_tier1,trained,0.3800510076524436,4,0.2,0.8,0.0,0.25,0.0,0.0,full
tier0_tier1_tier2,trained,-0.13266161881081254,15,0.75,0.25,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.12000000000000002,full
tier0_tier1_tier2,conf_0.00,0.0,8,0.4,0.6,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.05,0.05,7,0.35,0.65,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.10,0.1,4,0.2,0.8,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.15,0.15,3,0.15,0.85,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.20,0.2,2,0.1,0.9,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.25,0.25,1,0.05,0.95,0.0,0.0,0.0,0.0,full
