config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile,diagnosis_target,diagnosis_mode,family_acc,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,mean_family_margin,median_family_margin,family_margin_tau,confidence_tau,status,min_class_count,min_group_count,group_key,include_workload
tier0,20,0.4,0.6,0.4,0.3224242424242424,0.02381130781277701,0.018227868680320614,full,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.2,0.35,0.2,0.1641025641025641,0.013377750711608193,0.011184355065966226,full,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.3,0.4,0.3,0.2,0.023668645653251573,0.02129448307508411,full,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,0.3,0.65,0.3,0.27666666666666667,0.016614818958119885,0.017498738488633286,full,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1,20,0.15,0.45,0.15,0.14444444444444443,0.029873926220890662,0.019311915136935837,full,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.2,0.3,0.2,0.19603174603174603,0.01814428597349311,0.018330013455698776,full,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0,20,0.45,0.65,0.45,0.43555555555555553,0.011925597039009996,0.011055858148160888,full,hierarchical,whole_run,0.45,0.45,0.55,0.5555555555555556,0.7777777777777778,0.45,0.43,0.012341506795472102,0.010158680307771659,0.01143229423209208,0.12363404319185628,,,,,
tier0_tier1,20,0.2,0.5,0.2,0.19047619047619047,-0.0015377357728732055,0.004605275979843226,full,hierarchical,whole_run,0.55,0.6,0.4,0.25,0.5,0.2333333333333333,0.2571428571428571,0.02278341456929589,0.02348729323449482,0.011152983955927979,0.018458312536022696,,,,,
tier0_tier1_tier2,20,0.25,0.4,0.25,0.18,0.014191728756665939,0.01730153580665804,full,hierarchical,whole_run,0.4,0.65,0.35,0.23076923076923078,0.38461538461538464,0.3333333333333333,0.18888888888888888,0.01978100766352135,0.014241759697956713,0.009777291582011871,0.08559720832573389,,,,,
tier0,20,0.3,0.65,0.3,0.22575757575757574,0.004741677322698092,0.017498738488633286,full,hierarchical,post_alert_window,0.45,0.9,0.1,0.2777777777777778,0.6666666666666666,0.26666666666666666,0.20353535353535354,0.012341506795472102,0.010158680307771659,0.01143229423209208,-0.06848721763593987,,,,,
tier0_tier1,20,0.25,0.45,0.25,0.20757020757020755,-0.00337616544593832,0.0019380253383915746,full,hierarchical,post_alert_window,0.55,0.35,0.65,0.2857142857142857,0.42857142857142855,0.3,0.2,0.02278341456929589,0.02348729323449482,0.011152983955927979,0.02444661281507363,,,,,
tier0_tier1_tier2,20,0.3,0.45,0.3,0.2723076923076923,0.0009909352558758633,0.004304617998106441,full,hierarchical,post_alert_window,0.4,0.7,0.3,0.2857142857142857,0.5,0.25,0.26,0.01978100766352135,0.014241759697956713,0.009777291582011871,-0.1429573147986302,,,,,
tier0,20,0.55,0.75,0.47222222222222215,0.39855072463768115,0.032694703626615765,0.0336156128772066,full,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.45,0.75,0.36111111111111116,0.3054626532887403,0.024402774726338984,0.028135835960282074,full,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.55,0.95,0.638888888888889,0.5423280423280423,0.01741803286031169,0.015703631592259876,full,family_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,,,,,,,full,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1,20,,,,,,,full,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1_tier2,20,,,,,,,full,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
