config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile,diagnosis_target,diagnosis_mode,family_acc,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,mean_family_margin,median_family_margin,family_margin_tau,confidence_tau,status,min_class_count,min_group_count,group_key,include_workload
tier0,20,0.4,0.6,0.4,0.3514285714285714,0.023892183768503668,0.020545466377656238,full,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.3,0.4,0.3,0.23153846153846153,0.014234445482994892,0.011030972527742919,full,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.3,0.4,0.3,0.20666666666666664,0.020962088815987497,0.021622890796462485,full,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,0.3,0.45,0.3,0.2971428571428571,0.016699186434824133,0.013016590513969375,full,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1,20,0.15,0.4,0.15,0.146031746031746,0.10760750396853036,0.05179915772614792,full,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.1,0.35,0.1,0.08,0.016701504530376048,0.014992143814178835,full,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0,20,0.45,0.65,0.45,0.4190909090909091,0.010321681423757003,0.011048589321405941,full,hierarchical,whole_run,0.4,0.35,0.65,0.5714285714285714,0.8571428571428571,0.4,0.3333333333333333,0.008769274507325777,0.006465230716114857,0.007508303918452936,0.17573326107856352,,,,,
tier0_tier1,20,0.25,0.4,0.25,0.22582417582417583,-0.0003805849185008842,0.007035867517168948,full,hierarchical,whole_run,0.55,0.45,0.55,0.2222222222222222,0.2222222222222222,0.1,0.08888888888888888,0.016601121233532364,0.014976180285541405,0.0132715529715973,0.029365306824099335,,,,,
tier0_tier1_tier2,20,0.25,0.4,0.25,0.18,0.014502031934241207,0.014866721679483608,full,hierarchical,whole_run,0.4,0.5,0.5,0.3,0.4,0.3333333333333333,0.18888888888888888,0.020043006746993716,0.017060443718188475,0.009225408667283531,0.10020183239023978,,,,,
tier0,20,0.35,0.55,0.35,0.31939393939393945,-0.010081257585571326,0.007994817868076251,full,hierarchical,post_alert_window,0.4,0.6,0.4,0.3333333333333333,0.4166666666666667,0.2833333333333333,0.23555555555555552,0.008769274507325777,0.006465230716114857,0.007508303918452936,-0.01664543225031054,,,,,
tier0_tier1,20,0.15,0.4,0.15,0.11868131868131868,-0.0024647161730797116,0.01968701873054733,full,hierarchical,post_alert_window,0.55,0.25,0.75,0.0,0.6,0.0,0.0,0.016601121233532364,0.014976180285541405,0.0132715529715973,0.454021524200108,,,,,
tier0_tier1_tier2,20,0.25,0.4,0.25,0.18571428571428572,-0.004456235651868498,0.003978867109436554,full,hierarchical,post_alert_window,0.4,0.7,0.3,0.14285714285714285,0.35714285714285715,0.13333333333333333,0.07272727272727272,0.020043006746993716,0.017060443718188475,0.009225408667283531,-0.14877892874219267,,,,,
tier0,20,0.55,0.85,0.47222222222222215,0.39855072463768115,0.032454582908959105,0.03388015437185811,full,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.45,0.75,0.36111111111111116,0.3054626532887403,0.02482040251598884,0.02861929310322034,full,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.5,0.9,0.611111111111111,0.5013071895424837,0.015426845275959156,0.015088291824418593,full,family_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,,,,,,,full,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1,20,,,,,,,full,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1_tier2,20,,,,,,,full,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
