config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile,diagnosis_target,diagnosis_mode,family_acc,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,mean_family_margin,median_family_margin,family_margin_tau,confidence_tau,status,min_class_count,min_group_count,group_key,include_workload
tier0,20,0.3,0.55,0.3,0.22575757575757574,0.026868687193934555,0.023006035345255,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.35,0.65,0.35,0.30952380952380953,0.017794253477833633,0.017451928277667866,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.4,0.75,0.4,0.378998778998779,0.015342670488852114,0.012814187915771352,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,0.2,0.55,0.2,0.16636363636363635,0.019714611654545668,0.014080770195409445,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1,20,0.15,0.3,0.15,0.14153846153846156,0.06277117034947148,0.020596351769743143,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.15,0.4,0.15,0.15714285714285714,0.05779647982817935,0.02730141199701204,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0,20,0.4,0.55,0.4,0.3127272727272727,-0.010502371607523826,-0.0019839675370537796,mixed,hierarchical,whole_run,0.5,0.45,0.55,0.5555555555555556,0.5555555555555556,0.4,0.31,0.01720130491858555,0.015886406081449606,0.011313258611360084,0.02803838998739086,,,,,
tier0_tier1,20,0.25,0.6,0.25,0.20606060606060606,-0.0011270009986189058,0.003585869463384822,mixed,hierarchical,whole_run,0.35,0.45,0.55,0.4444444444444444,0.5555555555555556,0.4,0.3466666666666667,0.024254003231995284,0.023739661786846833,0.00927597143384386,0.048053891506117476,,,,,
tier0_tier1_tier2,20,0.35,0.75,0.35,0.3180952380952381,0.002591166907487702,0.0022749476903209803,mixed,hierarchical,whole_run,0.35,0.55,0.45,0.45454545454545453,0.8181818181818182,0.4333333333333333,0.3542857142857143,0.020387055685632642,0.019074636797236186,0.01677111022118372,0.057086564891219084,,,,,
tier0,20,0.4,0.6,0.4,0.36875901875901873,-0.022902447791460258,0.005134047708569248,mixed,hierarchical,post_alert_window,0.5,0.55,0.45,0.36363636363636365,0.5454545454545454,0.26666666666666666,0.23809523809523808,0.01720130491858555,0.015886406081449606,0.011313258611360084,-0.06160862366891025,,,,,
tier0_tier1,20,0.3,0.4,0.3,0.2,-0.041035590094924954,-0.018498892506093073,mixed,hierarchical,post_alert_window,0.35,0.6,0.4,0.4166666666666667,0.5,0.3333333333333333,0.27142857142857146,0.024254003231995284,0.023739661786846833,0.00927597143384386,-0.12208151643955438,,,,,
tier0_tier1_tier2,20,0.15,0.4,0.15,0.12000000000000002,-0.0013029577550884726,0.010297173603038973,mixed,hierarchical,post_alert_window,0.35,0.65,0.35,0.07692307692307693,0.3076923076923077,0.06666666666666667,0.05714285714285714,0.020387055685632642,0.019074636797236186,0.01677111022118372,-0.0372926384875454,,,,,
tier0,20,0.6,0.9,0.5,0.4218181818181818,0.03577431105618608,0.03885294106439263,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.45,0.75,0.4166666666666667,0.3356643356643357,0.025453338516645004,0.030454464304565734,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.5,0.7,0.5,0.4490842490842491,0.024828752439357085,0.02609249954451978,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1_tier2,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
