config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile,diagnosis_target,diagnosis_mode,family_acc,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,mean_family_margin,median_family_margin,family_margin_tau,confidence_tau,status,min_class_count,min_group_count,group_key,include_workload
tier0,20,0.4,0.6,0.4,0.3224242424242424,0.023627003763476838,0.017759733086398083,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.35,0.6,0.35,0.2512820512820513,0.02348050415684811,0.022677236920525395,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.5,0.6,0.5,0.48659340659340666,0.02052346190223222,0.017932436879315727,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,0.3,0.5,0.3,0.31047619047619046,0.014793582715859972,0.009653385484927154,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1,20,0.1,0.25,0.1,0.05714285714285714,0.08173224684605156,0.05857291442781423,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.15,0.45,0.15,0.16666666666666666,0.058515135171189704,0.016401832882958933,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0,20,0.4,0.6,0.4,0.3704761904761905,0.014014507444768487,0.0111710050432004,mixed,hierarchical,whole_run,0.35,0.45,0.55,0.5555555555555556,0.7777777777777778,0.45,0.43,0.011727139744718515,0.009446401457908371,0.01434920375446827,0.12574218696235923,,,,,
tier0_tier1,20,0.35,0.65,0.35,0.31111111111111106,0.0100660464788834,0.017724259703412487,mixed,hierarchical,whole_run,0.4,0.55,0.45,0.45454545454545453,0.6363636363636364,0.4666666666666666,0.3333333333333333,0.01790564172972417,0.01385227083798352,0.012959320599093134,0.08817889117678254,,,,,
tier0_tier1_tier2,20,0.45,0.6,0.45,0.44320346320346327,0.01086775337902351,0.015615405103073313,mixed,hierarchical,whole_run,0.25,0.5,0.5,0.5,0.7,0.5,0.5133333333333333,0.019130912562556,0.014823372409128815,0.014721975631715204,0.09499007705242499,,,,,
tier0,20,0.3,0.5,0.3,0.2597402597402597,0.001378431806300462,0.008997904478377533,mixed,hierarchical,post_alert_window,0.35,0.8,0.2,0.25,0.4375,0.2333333333333333,0.20317460317460317,0.011727139744718515,0.009446401457908371,0.01434920375446827,-0.0625526016764642,,,,,
tier0_tier1,20,0.15,0.4,0.15,0.11272727272727275,0.01443125424265515,0.026568842260596456,mixed,hierarchical,post_alert_window,0.4,0.65,0.35,0.15384615384615385,0.38461538461538464,0.16666666666666666,0.13714285714285715,0.01790564172972417,0.01385227083798352,0.012959320599093134,-0.16169141824610178,,,,,
tier0_tier1_tier2,20,0.2,0.45,0.2,0.18666666666666668,0.003920893068563827,0.009762228777753984,mixed,hierarchical,post_alert_window,0.25,0.55,0.45,0.09090909090909091,0.36363636363636365,0.1,0.1,0.019130912562556,0.014823372409128815,0.014721975631715204,-0.0638026952756269,,,,,
tier0,20,0.55,0.8,0.47222222222222215,0.39855072463768115,0.03226836608066167,0.032995242853618045,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.5,0.7,0.4444444444444445,0.3567447045707916,0.026297408103234388,0.030281441499841424,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.45,0.75,0.5277777777777778,0.4440422322775264,0.026904239658458416,0.02783145088544009,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1_tier2,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
